# Mean_MJD=56660.209
# RMID=158 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.477
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0846
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  5.7222e-01  0.0000e+00    88080384    88080384
  3567.796  5.7203e-01  0.0000e+00    88080384    88080384
  3568.617  5.7185e-01  0.0000e+00    88080384    88080384
  3569.439  5.7167e-01  0.0000e+00    88080384    88080384
  3570.261  5.7149e-01  0.0000e+00    88080384    88080384
  3571.083  5.7131e-01  0.0000e+00    88080384    88080384
  3571.906  5.7113e-01  0.0000e+00    88080384    88080384
  3572.728  5.7094e-01  0.0000e+00    88080384    88080384
  3573.551  5.7076e-01  0.0000e+00    88080384    88080384
  3574.374  5.7058e-01  0.0000e+00    88080384    88080384
  3575.197  5.7040e-01  0.0000e+00    88080384    88080384
  3576.020  5.7022e-01  0.0000e+00    88080384    88080384
  3576.844  5.7004e-01  0.0000e+00    88080384    88080384
  3577.668  5.6987e-01  0.0000e+00    88080384    88080384
  3578.491  5.6969e-01  0.0000e+00    88080384    88080384
  3579.315  5.6951e-01  0.0000e+00    88080384    88080384
  3580.140  5.6933e-01  0.0000e+00    88080384    88080384
  3580.964  5.6915e-01  0.0000e+00    88080384    88080384
  3581.789  5.6897e-01  0.0000e+00    88080384    88080384
  3582.614  5.6880e-01  0.0000e+00    88080384    88080384
  3583.439  5.6862e-01  0.0000e+00    88080384    88080384
  3584.264  5.6844e-01  0.0000e+00    88080384    88080384
  3585.089  5.6827e-01  0.0000e+00    88080384    88080384
  3585.915  5.6809e-01  0.0000e+00    88080384    88080384
  3586.741  5.6792e-01  0.0000e+00    88080384    88080384
  3587.567  5.6774e-01  0.0000e+00    88080384    88080384
  3588.393  5.6756e-01  0.0000e+00    88080384    88080384
  3589.219  5.6739e-01  0.0000e+00    88080384    88080384
  3590.046  5.6721e-01  0.0000e+00    88080384    88080384
  3590.872  5.6704e-01  0.0000e+00    88080384    88080384
  3591.699  5.6687e-01  0.0000e+00    88080384    88080384
  3592.526  5.6669e-01  0.0000e+00    88080384    88080384
  3593.354  5.6652e-01  0.0000e+00    88080384    88080384
  3594.181  5.6635e-01  0.0000e+00    88080384    88080384
  3595.009  5.6617e-01  0.0000e+00    88080384    88080384
  3595.837  5.6600e-01  0.0000e+00    88080384    88080384
  3596.665  5.6583e-01  0.0000e+00    88080384    88080384
