# Mean_MJD=56660.209
# RMID=118 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.714
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0272
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -7.9471e+00  0.0000e+00    16777216    88080384
  3567.796 -7.9462e+00  5.3870e+00           0    71303168
  4636.604  1.4580e+01  5.7523e-01           0           0
  4637.671  1.4580e+01  5.8162e-01           0           0
  4638.739  1.4184e+01  5.7496e-01           0           0
  4639.808  1.4137e+01  5.6950e-01           0           0
  4640.876  1.4218e+01  5.6410e-01           0           0
  4641.945  1.4758e+01  5.7264e-01           0           0
  4643.014  1.3687e+01  5.5663e-01           0           0
  4644.083  1.3060e+01  5.3874e-01           0           0
  4645.152  1.3635e+01  5.3775e-01           0           0
  4646.222  1.3651e+01  5.4672e-01           0           0
  4647.292  1.3896e+01  5.5073e-01           0           0
  4648.362  1.3871e+01  5.3903e-01           0           0
  4649.433  1.4524e+01  5.7099e-01           0           0
  4650.504  1.4630e+01  5.6111e-01           0           0
  4651.574  1.3626e+01  5.6434e-01           0           0
  4652.646  1.3210e+01  5.5710e-01           0           0
  4653.717  1.4965e+01  5.7386e-01           0           0
  4654.789  1.4786e+01  5.6585e-01           0           0
  4655.861  1.5565e+01  5.8778e-01           0           0
  4656.933  1.4987e+01  5.9994e-01           0           0
  4658.005  1.3428e+01  5.6818e-01           0           0
  4659.078  1.4289e+01  5.6192e-01           0           0
  4660.151  1.3731e+01  5.6586e-01           0           0
  4661.224  1.3673e+01  5.7602e-01           0           0
  4662.297  1.4312e+01  5.7434e-01           0           0
  4663.371  1.4518e+01  5.7542e-01           0           0
  4664.445  1.4219e+01  5.7435e-01           0           0
  4665.519  1.4178e+01  5.6115e-01           0           0
  4666.594  1.3603e+01  5.4675e-01           0           0
  4667.668  1.3902e+01  5.5519e-01           0           0
  4668.743  1.4265e+01  5.6097e-01           0           0
  4669.818  1.3614e+01  5.5518e-01           0           0
  4670.894  1.3553e+01  5.6411e-01           0           0
  4671.969  1.5538e+01  5.8763e-01           0           0
  4673.045  1.4674e+01  5.8689e-01           0           0
  4674.121  1.4593e+01  5.8328e-01           0           0
  4675.198  1.4847e+01  5.6581e-01           0           0
  4676.274  1.4542e+01  5.5608e-01           0           0
  4677.351  1.4395e+01  5.6069e-01           0           0
  4678.428  1.5058e+01  5.7154e-01           0           0
  4679.506  1.4057e+01  5.6496e-01           0           0
  4680.583  1.4531e+01  5.6517e-01           0           0
  4681.661  1.4036e+01  5.5412e-01           0           0
  4682.739  1.4041e+01  5.5182e-01           0           0
  4683.818  1.4676e+01  5.6106e-01           0           0
  4684.896  1.4094e+01  5.5783e-01           0           0
  4685.975  1.4765e+01  5.6701e-01           0           0
  4687.054  1.4816e+01  5.8253e-01           0           0
  4688.134  1.4891e+01  5.9754e-01           0           0
  4689.213  1.4945e+01  5.7793e-01           0           0
  4690.293  1.4795e+01  5.7616e-01           0           0
  4691.373  1.4517e+01  5.7389e-01           0           0
  4692.453  1.4011e+01  5.6950e-01           0           0
  4693.534  1.4864e+01  5.7491e-01           0           0
  4694.615  1.4002e+01  5.6588e-01           0           0
  4695.696  1.4225e+01  5.7392e-01           0           0
  4696.777  1.5287e+01  5.6476e-01           0           0
  4697.859  1.3926e+01  5.5606e-01           0           0
  4698.941  1.4946e+01  5.6676e-01           0           0
  4700.023  1.5040e+01  5.7313e-01           0           0
  4701.105  1.5010e+01  5.6616e-01           0           0
  4702.188  1.4879e+01  5.5983e-01           0           0
  4703.271  1.4590e+01  5.5038e-01           0           0
  4704.354  1.4668e+01  5.4464e-01           0           0
  4705.437  1.5123e+01  5.5878e-01           0           0
  4706.521  1.5652e+01  5.7235e-01           0           0
  4707.605  1.4671e+01  5.7018e-01           0           0
  4708.689  1.4333e+01  5.6711e-01           0           0
  4709.773  1.4803e+01  5.6150e-01           0           0
  4710.858  1.4172e+01  5.4590e-01           0           0
  4711.942  1.4899e+01  5.4359e-01           0           0
  4713.028  1.4232e+01  5.6053e-01           0           0
  4714.113  1.5145e+01  5.6865e-01           0           0
  4715.198  1.5189e+01  5.7336e-01           0           0
  4716.284  1.4325e+01  5.5330e-01           0           0
  4717.370  1.5443e+01  5.7348e-01           0           0
  4718.457  1.4800e+01  5.6071e-01           0           0
  4719.543  1.4904e+01  5.6342e-01           0           0
  4720.630  1.5712e+01  5.8845e-01           0           0
  4721.717  1.5532e+01  5.7782e-01           0           0
  4722.805  1.4762e+01  5.7787e-01           0           0
  4723.892  1.4819e+01  5.8189e-01           0           0
  4724.980  1.3502e+01  5.6067e-01           0           0
  4726.068  1.4428e+01  5.7438e-01           0           0
  4727.156  1.5581e+01  5.9366e-01           0           0
  4728.245  1.4888e+01  5.7621e-01           0           0
  4729.334  1.4158e+01  5.4607e-01           0           0
  4730.423  1.5675e+01  5.7410e-01           0           0
  4731.512  1.4701e+01  5.6200e-01           0           0
  4732.602  1.5022e+01  5.7620e-01           0           0
  4733.692  1.4465e+01  5.6205e-01           0           0
  4734.782  1.3921e+01  5.5477e-01           0           0
  4735.872  1.4991e+01  5.6969e-01           0           0
  4736.963  1.6511e+01  5.8794e-01           0           0
  4738.054  1.4924e+01  5.6812e-01           0           0
  4739.145  1.4672e+01  5.6861e-01           0           0
  4740.236  1.4623e+01  5.6286e-01           0           0
  4741.328  1.4708e+01  5.6717e-01           0           0
  4742.420  1.5169e+01  5.8316e-01           0           0
  4743.512  1.5387e+01  5.7792e-01           0           0
  4744.604  1.4835e+01  5.6476e-01           0           0
  4745.697  1.4659e+01  5.7769e-01           0           0
  4746.790  1.4466e+01  5.6482e-01           0           0
  4747.883  1.5067e+01  5.5647e-01           0           0
  4748.976  1.5770e+01  5.7405e-01           0           0
  4750.070  1.5368e+01  5.6521e-01           0           0
  4751.164  1.6579e+01  5.7567e-01           0           0
  4752.258  1.6020e+01  5.8181e-01           0           0
  4753.352  1.4980e+01  5.5845e-01           0           0
  4754.447  1.5021e+01  5.6595e-01           0           0
  4755.542  1.5670e+01  5.6147e-01           0           0
  4756.637  1.5445e+01  5.5666e-01           0           0
  4757.732  1.5153e+01  5.5785e-01           0           0
  4758.828  1.5740e+01  5.7732e-01           0           0
  4759.924  1.5759e+01  5.6736e-01           0           0
  4761.020  1.6431e+01  5.6548e-01           0           0
  4762.116  1.7450e+01  6.4895e-01           0    33554432
  4763.213  1.6629e+01  6.3332e-01           0    33554432
  4764.310  1.5553e+01  5.6028e-01           0           0
  4765.407  1.6705e+01  5.8177e-01           0           0
  4766.504  1.6673e+01  5.8740e-01           0           0
  4767.602  1.6134e+01  5.7812e-01           0           0
  4768.700  1.6583e+01  5.7307e-01           0           0
  4769.798  1.7554e+01  5.9665e-01           0           0
  4770.896  1.7784e+01  5.9374e-01           0           0
  4771.995  1.6682e+01  5.7713e-01           0           0
  4773.094  1.7784e+01  6.2471e-01           0    33554432
  4774.193  1.8277e+01  6.2744e-01           0    33554432
  4775.292  1.7065e+01  5.9205e-01           0           0
  4776.392  1.7365e+01  5.9705e-01           0           0
  4777.492  1.9055e+01  6.0916e-01           0           0
  4778.592  1.9008e+01  6.1514e-01           0           0
  4779.693  1.8344e+01  6.0833e-01           0           0
  4780.793  1.9049e+01  6.1115e-01           0           0
  4781.894  1.9834e+01  6.0326e-01           0           0
  4782.996  1.8681e+01  5.9763e-01           0           0
  4784.097  1.9878e+01  6.0412e-01           0           0
  4785.199  2.0087e+01  6.0711e-01           0           0
  4786.301  2.0203e+01  6.1568e-01           0           0
  4787.403  2.0833e+01  6.3162e-01           0           0
  4788.505  2.1336e+01  6.3669e-01           0           0
  4789.608  2.1320e+01  6.4299e-01           0           0
  4790.711  2.2306e+01  6.5613e-01           0           0
  4791.814  2.1732e+01  6.4964e-01           0           0
  4792.918  2.1810e+01  6.4974e-01           0           0
  4794.021  2.2448e+01  6.4301e-01           0           0
  4795.125  2.3452e+01  7.1983e-01           0    33554432
  4796.230  2.4846e+01  7.3505e-01           0    33554432
  4797.334  2.4051e+01  6.7094e-01           0           0
  4798.439  2.3037e+01  6.5471e-01           0           0
  4799.544  2.2203e+01  6.5235e-01           0           0
  4800.649  2.1516e+01  6.4021e-01           0           0
  4801.755  2.1906e+01  6.4909e-01           0           0
  4802.861  2.3562e+01  6.6555e-01           0           0
  4803.967  2.2816e+01  6.7210e-01           0           0
  4805.073  2.1864e+01  6.4971e-01           0           0
  4806.179  2.0958e+01  6.2981e-01           0           0
  4807.286  2.1426e+01  6.3490e-01           0           0
  4808.393  2.1971e+01  6.4016e-01           0           0
  4809.501  2.0323e+01  6.2444e-01           0           0
  4810.608  2.0420e+01  6.2077e-01           0           0
  4811.716  2.0429e+01  6.1596e-01           0           0
  4812.824  1.9900e+01  6.1677e-01           0           0
  4813.932  1.9681e+01  6.1652e-01           0           0
  4815.041  1.9545e+01  6.1134e-01           0           0
  4816.150  1.8707e+01  5.9798e-01           0           0
  4817.259  1.8731e+01  5.9767e-01           0           0
  4818.368  1.8321e+01  5.8983e-01           0           0
  4819.478  1.8555e+01  5.8371e-01           0           0
  4820.588  1.8268e+01  6.0072e-01           0           0
  4821.698  1.7365e+01  5.8979e-01           0           0
  4822.808  1.6943e+01  5.8317e-01           0           0
  4823.919  1.5503e+01  5.5614e-01           0           0
  4825.030  1.6828e+01  5.5716e-01           0           0
  4826.141  1.7261e+01  5.7926e-01           0           0
  4827.252  1.6741e+01  5.7603e-01           0           0
  4828.364  1.6514e+01  5.6367e-01           0           0
  4829.476  1.6639e+01  5.8000e-01           0           0
  4830.588  1.6806e+01  5.8117e-01           0           0
  4831.700  1.6295e+01  5.6327e-01           0           0
  4832.813  1.5693e+01  5.4993e-01           0           0
  4833.926  1.5503e+01  5.5541e-01           0           0
  4835.039  1.5912e+01  5.5175e-01           0           0
  4836.152  1.6426e+01  5.5530e-01           0           0
  4837.266  1.5773e+01  5.6220e-01           0           0
  4838.380  1.5881e+01  5.4966e-01           0           0
  4839.494  1.5463e+01  5.3933e-01           0           0
  4840.609  1.4525e+01  5.3656e-01           0           0
  4841.723  1.4599e+01  5.4835e-01           0           0
  4842.838  1.6213e+01  5.6492e-01           0           0
  4843.954  1.6088e+01  5.6066e-01           0           0
  4845.069  1.5751e+01  5.5355e-01           0           0
  4846.185  1.5280e+01  5.4478e-01           0           0
  4847.301  1.5579e+01  5.6266e-01           0           0
  4848.417  1.6185e+01  5.5482e-01           0           0
  4849.534  1.5627e+01  5.4337e-01           0           0
  4850.650  1.5170e+01  5.3330e-01           0           0
  4851.767  1.4850e+01  5.2074e-01           0           0
  4852.885  1.4903e+01  5.4155e-01           0           0
  4854.002  1.4953e+01  5.4377e-01           0           0
  4855.120  1.4718e+01  5.4169e-01           0           0
  4856.238  1.4466e+01  5.2517e-01           0           0
  4857.356  1.4614e+01  5.2417e-01           0           0
  4858.475  1.4569e+01  5.1596e-01           0           0
  4859.594  1.4596e+01  5.1736e-01           0           0
  4860.713  1.4246e+01  5.2046e-01           0           0
  4861.832  1.4077e+01  5.3208e-01           0           0
  4862.952  1.4753e+01  5.3567e-01           0           0
  4864.072  1.3903e+01  5.2501e-01           0           0
  4865.192  1.4172e+01  5.2223e-01           0           0
  4866.312  1.5496e+01  5.3432e-01           0           0
  4867.433  1.5014e+01  5.3297e-01           0           0
  4868.554  1.3572e+01  5.1396e-01           0           0
  4869.675  1.4478e+01  5.2499e-01           0           0
  4870.796  1.4341e+01  5.1718e-01           0           0
  4871.918  1.3437e+01  5.0675e-01           0           0
  4873.040  1.4617e+01  5.3513e-01           0           0
  4874.162  1.4982e+01  5.4170e-01           0           0
  4875.285  1.4122e+01  5.3352e-01           0           0
  4876.407  1.5080e+01  5.2678e-01           0           0
  4877.530  1.4998e+01  5.2670e-01           0           0
  4878.654  1.3549e+01  5.1210e-01           0           0
  4879.777  1.3822e+01  5.0812e-01           0           0
  4880.901  1.4742e+01  5.2824e-01           0           0
  4882.025  1.4565e+01  5.2840e-01           0           0
  4883.149  1.3777e+01  5.2163e-01           0           0
  4884.274  1.4102e+01  5.3309e-01           0           0
  4885.398  1.4573e+01  5.2945e-01           0           0
  4886.523  1.3769e+01  5.1136e-01           0           0
  4887.649  1.3447e+01  4.9650e-01           0           0
  4888.774  1.4498e+01  5.1983e-01           0           0
  4889.900  1.5075e+01  5.4117e-01           0           0
  4891.026  1.3720e+01  5.1724e-01           0           0
  4892.152  1.3880e+01  5.1315e-01           0           0
  4893.279  1.3663e+01  5.2356e-01           0           0
  4894.406  1.4377e+01  5.3132e-01           0           0
  4895.533  1.5213e+01  5.3073e-01           0           0
  4896.660  1.3956e+01  5.1502e-01           0           0
  4897.788  1.5160e+01  5.3475e-01           0           0
  4898.916  1.4177e+01  5.3127e-01           0           0
  4900.044  1.3928e+01  5.2132e-01           0           0
  4901.172  1.3899e+01  5.1307e-01           0           0
  4902.301  1.3490e+01  5.2065e-01           0           0
  4903.430  1.3869e+01  5.2799e-01           0           0
  4904.559  1.4295e+01  5.1287e-01           0           0
  4905.689  1.3825e+01  5.0653e-01           0           0
  4906.818  1.3714e+01  5.1047e-01           0           0
  4907.948  1.3657e+01  5.1322e-01           0           0
  4909.078  1.3210e+01  5.0128e-01           0           0
  4910.209  1.3160e+01  5.0604e-01           0           0
  4911.340  1.4419e+01  5.2086e-01           0           0
  4912.471  1.3049e+01  5.0659e-01           0           0
  4913.602  1.3321e+01  5.1313e-01           0           0
  4914.734  1.3187e+01  4.9700e-01           0           0
  4915.865  1.2517e+01  4.9659e-01           0           0
  4916.997  1.4168e+01  5.1108e-01           0           0
  4918.130  1.3767e+01  5.1250e-01           0           0
  4919.262  1.3602e+01  4.9965e-01           0           0
  4920.395  1.3558e+01  4.9165e-01           0           0
  4921.528  1.3277e+01  4.8918e-01           0           0
  4922.662  1.3070e+01  4.8631e-01           0           0
  4923.795  1.3373e+01  4.9599e-01           0           0
  4924.929  1.3427e+01  4.9636e-01           0           0
  4926.063  1.2697e+01  4.8894e-01           0           0
  4927.198  1.3105e+01  4.8647e-01           0           0
  4928.332  1.3557e+01  5.0176e-01           0           0
  4929.467  1.3037e+01  5.0645e-01           0           0
  4930.602  1.2663e+01  5.0585e-01           0           0
  4931.738  1.3669e+01  5.0684e-01           0           0
  4932.873  1.3168e+01  4.9873e-01           0           0
  4934.009  1.2811e+01  4.9175e-01           0           0
  4935.146  1.3274e+01  4.9067e-01           0           0
  4936.282  1.3674e+01  5.0539e-01           0           0
  4937.419  1.3363e+01  4.9848e-01           0           0
  4938.556  1.3755e+01  4.9958e-01           0           0
  4939.693  1.3031e+01  4.8335e-01           0           0
  4940.831  1.3033e+01  4.8774e-01           0           0
  4941.969  1.3026e+01  4.9140e-01           0           0
  4943.107  1.2460e+01  4.9209e-01           0           0
  4944.245  1.2261e+01  4.8318e-01           0           0
  4945.384  1.2313e+01  4.8154e-01           0           0
  4946.522  1.2694e+01  4.7849e-01           0           0
  4947.661  1.2834e+01  4.8322e-01           0           0
  4948.801  1.3373e+01  5.0227e-01           0           0
  4949.940  1.3594e+01  5.0177e-01           0           0
  4951.080  1.2434e+01  4.8336e-01           0           0
  4952.221  1.2921e+01  4.9225e-01           0           0
  4953.361  1.2869e+01  4.9216e-01           0           0
  4954.502  1.3077e+01  5.0529e-01           0           0
  4955.643  1.3360e+01  5.0794e-01           0           0
  4956.784  1.3014e+01  5.0162e-01           0           0
  4957.925  1.2360e+01  4.9040e-01           0           0
  4959.067  1.3093e+01  5.0389e-01           0           0
  4960.209  1.3017e+01  5.0154e-01           0           0
  4961.351  1.2993e+01  4.9072e-01           0           0
  4962.494  1.2761e+01  4.9271e-01           0           0
  4963.637  1.2732e+01  4.9296e-01           0           0
  4964.780  1.3462e+01  5.0385e-01           0           0
  4965.923  1.2506e+01  4.9201e-01           0           0
  4967.067  1.3355e+01  4.8472e-01           0           0
  4968.210  1.2823e+01  4.8313e-01           0           0
  4969.354  1.2319e+01  4.9353e-01           0           0
  4970.499  1.3014e+01  4.8147e-01           0           0
  4971.643  1.3146e+01  4.8936e-01           0           0
  4972.788  1.2262e+01  4.9292e-01           0           0
  4973.934  1.2309e+01  4.9199e-01           0           0
  4975.079  1.2595e+01  5.0072e-01           0           0
  4976.225  1.2230e+01  4.9939e-01           0           0
  4977.371  1.1548e+01  4.9624e-01           0           0
  4978.517  1.1726e+01  4.8036e-01           0           0
  4979.663  1.2596e+01  4.9521e-01           0           0
  4980.810  1.1842e+01  4.9730e-01           0           0
  4981.957  1.1525e+01  5.0510e-01           0           0
  4983.104  1.2194e+01  4.8942e-01           0           0
  4984.252  1.2282e+01  5.0832e-01           0           0
  4985.400  1.1149e+01  4.9311e-01           0           0
  4986.548  1.2363e+01  5.0469e-01           0           0
  4987.696  1.1425e+01  4.9232e-01           0           0
  4988.845  1.1571e+01  4.8059e-01           0           0
  4989.993  1.2343e+01  4.9434e-01           0           0
  4991.143  1.2236e+01  4.8986e-01           0           0
  4992.292  1.1859e+01  4.8647e-01           0           0
  4993.442  1.2648e+01  4.9802e-01           0           0
  4994.592  1.1815e+01  4.8347e-01           0           0
  4995.742  1.1692e+01  4.7549e-01           0           0
  4996.892  1.1823e+01  4.7449e-01           0           0
  4998.043  1.1744e+01  4.7599e-01           0           0
  4999.194  1.2243e+01  4.8311e-01           0           0
  5000.345  1.2400e+01  4.7902e-01           0           0
  5001.497  1.2426e+01  4.7616e-01           0           0
  5002.648  1.3042e+01  4.8391e-01           0           0
  5003.800  1.2858e+01  4.9103e-01           0           0
  5004.953  1.2242e+01  4.7737e-01           0           0
  5006.105  1.2659e+01  4.8143e-01           0           0
  5007.258  1.1327e+01  4.5851e-01           0           0
  5008.411  1.1667e+01  4.6236e-01           0           0
  5009.565  1.2472e+01  4.8050e-01           0           0
  5010.718  1.2834e+01  4.8785e-01           0           0
  5011.872  1.2704e+01  4.7269e-01           0           0
  5013.026  1.2514e+01  4.7208e-01           0           0
  5014.181  1.2836e+01  4.7193e-01           0           0
  5015.335  1.1837e+01  4.6548e-01           0           0
  5016.490  1.2416e+01  4.8318e-01           0           0
  5017.646  1.2471e+01  4.9825e-01           0           0
  5018.801  1.1504e+01  4.6884e-01           0           0
  5019.957  1.2102e+01  4.6806e-01           0           0
  5021.113  1.2468e+01  4.8495e-01           0           0
  5022.269  1.2921e+01  4.9721e-01           0           0
  5023.426  1.3075e+01  4.9300e-01           0           0
  5024.582  1.3126e+01  4.8631e-01           0           0
  5025.740  1.2902e+01  4.8311e-01           0           0
  5026.897  1.2422e+01  5.1330e-01           0    33554432
  5028.054  1.3460e+01  5.2148e-01           0    33554432
  5029.212  1.2692e+01  4.7899e-01           0           0
  5030.371  1.3179e+01  4.7757e-01           0           0
  5031.529  1.3779e+01  4.9045e-01           0           0
  5032.688  1.3264e+01  4.8800e-01           0           0
  5033.847  1.2582e+01  4.7018e-01           0           0
  5035.006  1.1637e+01  4.7041e-01           0           0
  5036.165  1.2198e+01  4.7188e-01           0           0
  5037.325  1.2131e+01  4.5415e-01           0           0
  5038.485  1.2329e+01  4.5938e-01           0           0
  5039.645  1.3102e+01  4.7443e-01           0           0
  5040.806  1.2922e+01  4.7499e-01           0           0
  5041.967  1.2377e+01  4.7211e-01           0           0
  5043.128  1.2280e+01  4.6562e-01           0           0
  5044.289  1.2657e+01  4.6593e-01           0           0
  5045.451  1.2821e+01  4.6899e-01           0           0
  5046.613  1.2404e+01  4.7328e-01           0           0
  5047.775  1.2231e+01  4.8283e-01           0           0
  5048.937  1.3628e+01  4.9204e-01           0           0
  5050.100  1.2468e+01  4.6591e-01           0           0
  5051.263  1.2074e+01  4.6772e-01           0           0
  5052.426  1.2983e+01  4.6686e-01           0           0
  5053.590  1.3265e+01  4.7262e-01           0           0
  5054.753  1.2319e+01  4.7373e-01           0           0
  5055.917  1.3437e+01  4.8268e-01           0           0
  5057.082  1.2915e+01  4.9336e-01           0           0
  5058.246  1.2597e+01  4.8638e-01           0           0
  5059.411  1.2383e+01  4.7981e-01           0           0
  5060.576  1.2231e+01  4.6631e-01           0           0
  5061.742  1.2710e+01  4.7361e-01           0           0
  5062.907  1.2177e+01  4.7407e-01           0           0
  5064.073  1.3064e+01  4.8413e-01           0           0
  5065.239  1.3018e+01  4.7285e-01           0           0
  5066.406  1.2553e+01  4.7110e-01           0           0
  5067.573  1.2316e+01  4.5937e-01           0           0
  5068.740  1.1950e+01  4.6973e-01           0           0
  5069.907  1.2646e+01  4.8103e-01           0           0
  5071.074  1.1880e+01  4.7943e-01           0           0
  5072.242  1.2106e+01  4.8298e-01           0           0
  5073.410  1.2565e+01  4.7484e-01           0           0
  5074.579  1.2707e+01  4.7203e-01           0           0
  5075.747  1.3260e+01  4.7180e-01           0           0
  5076.916  1.2620e+01  4.7214e-01           0           0
  5078.085  1.3239e+01  4.8119e-01           0           0
  5079.255  1.3050e+01  4.8579e-01           0           0
  5080.424  1.2463e+01  4.8539e-01           0           0
  5081.594  1.2597e+01  4.8348e-01           0           0
  5082.764  1.3010e+01  5.0705e-01           0           0
  5083.935  1.2336e+01  5.0276e-01           0           0
  5085.106  1.3156e+01  4.9541e-01           0           0
  5086.277  1.2612e+01  4.9569e-01           0           0
  5087.448  1.2605e+01  4.9249e-01           0           0
  5088.619  1.3419e+01  4.9598e-01           0           0
  5089.791  1.2505e+01  4.8686e-01           0           0
  5090.963  1.2309e+01  4.8140e-01           0           0
  5092.136  1.2411e+01  4.7521e-01           0           0
  5093.308  1.2714e+01  4.6890e-01           0           0
  5094.481  1.2509e+01  4.6195e-01           0           0
  5095.655  1.2358e+01  4.6943e-01           0           0
  5096.828  1.2943e+01  4.7229e-01           0           0
  5098.002  1.1654e+01  4.6176e-01           0           0
  5099.176  1.2988e+01  4.6859e-01           0           0
  5100.350  1.2555e+01  4.8224e-01           0           0
  5101.524  1.2116e+01  4.7675e-01           0           0
  5102.699  1.2839e+01  4.8445e-01           0           0
  5103.874  1.2521e+01  4.7369e-01           0           0
  5105.050  1.2459e+01  4.7352e-01           0           0
  5106.225  1.2262e+01  4.6491e-01           0           0
  5107.401  1.2094e+01  4.5949e-01           0           0
  5108.577  1.2057e+01  4.5959e-01           0    83886080
  5109.754  1.2017e+01  4.6410e-01           0    83886080
  5110.931  1.2067e+01  4.6415e-01           0    83886080
  5112.107  1.2764e+01  4.8187e-01           0    83886080
  5113.285  1.1694e+01  4.6212e-01           0    83886080
  5114.462  1.2083e+01  4.5870e-01           0    83886080
  5115.640  1.2359e+01  4.6209e-01           0    83886080
  5116.818  1.1809e+01  4.5774e-01           0    83886080
  5117.996  1.2549e+01  4.7714e-01           0    83886080
  5119.175  1.3350e+01  4.9475e-01           0    83886080
  5120.354  1.2659e+01  4.7390e-01           0    83886080
  5121.533  1.1694e+01  4.6456e-01           0    83886080
  5122.712  1.1855e+01  4.6776e-01           0    83886080
  5123.892  1.2489e+01  4.6052e-01           0    83886080
  5125.072  1.2013e+01  4.4322e-01           0    83886080
  5126.252  1.1863e+01  4.5231e-01           0    83886080
  5127.433  1.2383e+01  4.6250e-01           0    83886080
  5128.614  1.1931e+01  4.5976e-01           0    83886080
  5129.795  1.1701e+01  4.6291e-01           0    83886080
  5130.976  1.2309e+01  4.6168e-01           0    83886080
  5132.158  1.2369e+01  4.5792e-01           0    83886080
  5133.339  1.1566e+01  4.4849e-01           0    83886080
  5134.521  1.0886e+01  4.3676e-01           0    83886080
  5135.704  1.0670e+01  4.2729e-01           0    83886080
  5136.887  1.0675e+01  4.3884e-01           0    83886080
  5138.070  1.1252e+01  4.3467e-01           0    83886080
  5139.253  1.2343e+01  4.5391e-01           0    83886080
  5140.436  1.1447e+01  4.4971e-01           0    83886080
  5141.620  1.2121e+01  4.5410e-01           0    83886080
  5142.804  1.1773e+01  4.6089e-01           0    83886080
  5143.988  1.1091e+01  4.5676e-01           0    83886080
  5145.173  1.1498e+01  4.4492e-01           0    88211456
  5146.358  1.2099e+01  4.4842e-01           0    88211456
  5147.543  1.0865e+01  4.4199e-01           0    71434240
  5148.728  1.1273e+01  4.3924e-01           0    71434240
  5149.914  1.2131e+01  4.6256e-01           0    71434240
  5151.100  1.2127e+01  4.5367e-01           0    71434240
  5152.286  1.1454e+01  4.5116e-01           0    71434240
  5153.473  1.1150e+01  4.4104e-01           0    71434240
  5154.659  1.1166e+01  4.5930e-01           0    71434240
  5155.846  1.1185e+01  4.5524e-01           0    71434240
  5157.034  1.0815e+01  4.4410e-01           0    71434240
  5158.221  1.1125e+01  4.4617e-01           0    71499776
  5159.409  1.1761e+01  4.5595e-01           0    71499776
  5160.597  1.1157e+01  4.4332e-01           0    71499776
  5161.786  1.0788e+01  4.3921e-01           0    71499776
  5162.974  1.1530e+01  4.5729e-01           0    71499776
  5164.163  1.1626e+01  5.0876e-01           0    72286208
  5165.353  1.1060e+01  4.9373e-01           0    72286208
  5166.542  1.0787e+01  4.8855e-01           0    72286208
  5167.732  1.1037e+01  4.8802e-01           0    72286208
  5168.922  1.0696e+01  4.3247e-01           0    72286208
  5170.112  1.1317e+01  4.3642e-01           0    72286208
  5171.303  1.1113e+01  4.4238e-01           0    72286208
  5172.494  1.0917e+01  4.2770e-01           0    71499776
  5173.685  1.1183e+01  4.3440e-01           0    71499776
  5174.876  1.1009e+01  4.3897e-01           0    71499776
  5176.068  1.1392e+01  4.4148e-01           0    71434240
  5177.260  1.1848e+01  4.5209e-01           0    71434240
  5178.452  1.1571e+01  4.6044e-01           0    71434240
  5179.645  1.1119e+01  4.5057e-01           0    71434240
  5180.838  1.0998e+01  4.3614e-01           0    71434240
  5182.031  1.1151e+01  4.3697e-01           0    71434240
  5183.224  1.1696e+01  4.4884e-01           0    71434240
  5184.418  1.0838e+01  4.3130e-01           0    71434240
  5185.611  1.0337e+01  4.2495e-01           0    71434240
  5186.806  1.0528e+01  4.2975e-01           0    71434240
  5188.000  1.0922e+01  4.3774e-01           0    71434240
  5189.195  1.1254e+01  4.4840e-01           0    71434240
  5190.390  1.1300e+01  4.4191e-01           0    71434240
  5191.585  1.0616e+01  4.2794e-01           0    71434240
  5192.781  1.0215e+01  4.2849e-01           0    71434240
  5193.976  1.0369e+01  4.2439e-01           0    71434240
  5195.173  1.0576e+01  4.2913e-01           0    71434240
  5196.369  1.0555e+01  4.3986e-01           0    71434240
  5197.566  1.1079e+01  4.5079e-01           0    71434240
  5198.762  1.0084e+01  4.4382e-01           0    71434240
  5199.960  1.0462e+01  4.4265e-01           0    71434240
  5201.157  1.0913e+01  4.4977e-01           0    71434240
  5202.355  1.0401e+01  4.4175e-01           0    71434240
  5203.553  1.0497e+01  4.4300e-01           0    71434240
  5204.751  1.1335e+01  4.5931e-01           0    71434240
  5205.950  1.1022e+01  4.4584e-01           0    71434240
  5207.149  1.1010e+01  4.3903e-01           0    71434240
  5208.348  1.1010e+01  4.4932e-01           0    71434240
  5209.547  1.0605e+01  4.3148e-01           0    71434240
  5210.747  1.0533e+01  4.3050e-01           0    71434240
  5211.947  1.1152e+01  4.4900e-01           0    71434240
  5213.147  1.0589e+01  4.2955e-01           0    71434240
  5214.348  1.0642e+01  4.3793e-01           0    71434240
  5215.548  1.1121e+01  4.4062e-01           0    71434240
  5216.749  1.1142e+01  4.3657e-01           0    71434240
  5217.951  1.0751e+01  4.3226e-01           0    71434240
  5219.152  1.0661e+01  4.3600e-01           0    71434240
  5220.354  1.0619e+01  4.4455e-01           0    71434240
  5221.556  1.0894e+01  4.4566e-01           0    71434240
  5222.759  1.1005e+01  4.3663e-01           0    71434240
  5223.962  1.1186e+01  4.3998e-01           0    71434240
  5225.165  1.1767e+01  4.5345e-01           0    71434240
  5226.368  1.0604e+01  4.3040e-01           0    71434240
  5227.571  9.7873e+00  4.2691e-01           0    71434240
