# Mean_MJD=56660.209
# RMID=119 SOURCE_TYPE=RM_TILE2
# ZFINAL=2.732
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0392
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  1.0933e+00  4.7561e+00           0    71303168
  3567.796  1.3628e+01  5.4240e+00           0    71303168
  3568.617  4.0565e+00  4.2325e+00           0    71303168
  3569.439  9.0226e+00  3.3987e+00           0           0
  3570.261 -4.9505e+00  3.1505e+00           0           0
  3571.083  1.8059e+00  3.1946e+00           0           0
  3571.906  5.8063e+00  3.3607e+00           0           0
  3572.728  3.4811e+00  3.2989e+00           0           0
  3573.551  5.2849e+00  3.3546e+00           0           0
  3574.374  9.4202e+00  3.3347e+00           0           0
  3575.197  2.7063e-01  3.2179e+00           0           0
  3576.020  5.9006e+00  3.3025e+00           0           0
  3576.844  3.5858e+00  3.2233e+00           0           0
  3577.668  2.1587e+00  3.3219e+00           0           0
  3578.491  7.8878e+00  3.4186e+00           0           0
  3579.315  4.0912e+00  3.3198e+00           0           0
  3580.140  3.0646e-01  3.1667e+00           0           0
  3580.964 -9.5032e-02  3.1569e+00           0           0
  3581.789 -4.4569e+00  2.9212e+00           0           0
  3582.614 -2.1287e+00  2.9576e+00           0           0
  3583.439  4.3776e+00  2.9852e+00           0           0
  3584.264 -2.4176e+00  2.9460e+00           0           0
  3585.089  4.6177e-01  2.9066e+00           0           0
  3585.915  1.5548e+00  3.0393e+00           0           0
  3586.741  6.0937e+00  3.0627e+00           0           0
  3587.567  3.2939e+00  2.9523e+00           0           0
  3588.393 -3.0750e+00  2.8158e+00           0           0
  3589.219  5.4604e+00  2.9180e+00           0           0
  3590.046  1.2473e+00  2.8960e+00           0           0
  3590.872  1.6566e+00  2.8074e+00           0           0
  3591.699  3.4713e+00  2.8816e+00           0           0
  3592.526  2.5345e+00  2.7889e+00           0           0
  3593.354  1.6831e+00  2.7827e+00           0           0
  3594.181  4.4160e+00  2.8083e+00           0           0
  3595.009  9.1888e-01  2.7018e+00           0           0
  3595.837 -3.3543e+00  2.7923e+00           0           0
  3596.665  2.7604e+00  2.8379e+00           0           0
  3597.493  3.9962e+00  2.8337e+00           0           0
  3598.322 -1.1147e-01  2.7788e+00           0           0
  3599.150  7.9601e+00  2.7926e+00           0           0
  3599.979 -1.4772e+00  2.6465e+00           0           0
  3600.808  2.1944e+00  2.7009e+00           0           0
  3601.637  3.7841e+00  2.7214e+00           0           0
  3602.467  1.7814e+00  2.7179e+00           0           0
  3603.296  1.2380e+00  2.6456e+00           0           0
  3604.126  1.2555e+00  2.6064e+00           0           0
  3604.956  5.3846e+00  2.7198e+00           0           0
  3605.786  3.1720e+00  2.5725e+00           0           0
  3606.617  6.7183e-01  2.4547e+00           0           0
  3607.447  5.6842e-01  2.4420e+00           0           0
  3608.278  1.1495e+00  2.3583e+00           0           0
  3609.109  1.0744e+00  2.3593e+00           0           0
  3609.940  1.4190e+00  2.2714e+00           0           0
  3610.771 -2.3307e+00  2.1690e+00           0           0
  3611.603  3.7574e+00  2.3827e+00           0           0
  3612.434  6.8610e+00  2.3667e+00           0           0
  3613.266  2.9954e+00  2.3206e+00           0           0
  3614.098  6.5273e+00  2.4167e+00           0           0
  3614.931 -5.0501e-01  2.4340e+00           0    33554432
  3615.763  1.3368e+01  2.7527e+00           0    33554432
  3616.596  1.7174e+01  2.9426e+00           0           0
  3617.429  9.9123e+00  2.6671e+00           0           0
  3618.262  6.5499e+00  2.5491e+00           0           0
  3619.095  8.4078e+00  2.5399e+00           0           0
  3619.928  5.4112e+00  2.4351e+00           0           0
  3620.762  6.6894e+00  2.4376e+00           0           0
  3621.596  5.5341e+00  2.2977e+00           0           0
  3622.430  3.3165e+00  2.2558e+00           0           0
  3623.264  2.8664e+00  2.1744e+00           0           0
  3624.098  3.2366e+00  2.1460e+00           0           0
  3624.933  7.9176e+00  2.2826e+00           0           0
  3625.768  5.1627e+00  2.2256e+00           0           0
  3626.603  6.1591e+00  2.3247e+00           0           0
  3627.438  8.4424e+00  2.3589e+00           0           0
  3628.273  6.0481e+00  2.2627e+00           0           0
  3629.109  4.0806e+00  2.2431e+00           0           0
  3629.944  1.1595e+01  2.4412e+00           0           0
  3630.780  6.3158e+00  2.3350e+00           0           0
  3631.616  2.1473e+00  2.2869e+00           0           0
  3632.453  2.5933e+00  2.2998e+00           0           0
  3633.289  3.3311e+00  2.2731e+00           0           0
  3634.126  4.6854e+00  2.2597e+00           0           0
  3634.963  1.0278e+01  2.3855e+00           0           0
  3635.800  6.7898e+00  2.2295e+00           0           0
  3636.637  4.5869e+00  2.1701e+00           0           0
  3637.475  5.6887e+00  2.2649e+00           0           0
  3638.312  5.1624e+00  2.1944e+00           0           0
  3639.150  1.8951e+00  2.1177e+00           0           0
  3639.988  3.3227e+00  2.0782e+00           0           0
  3640.826  3.1011e+00  2.0594e+00           0           0
  3641.665  4.0736e+00  2.0156e+00           0           0
  3642.503  2.9207e+00  2.0423e+00           0           0
  3643.342  4.4828e-01  1.9907e+00           0           0
  3644.181  2.9460e+00  2.0306e+00           0           0
  3645.021  1.6747e+00  1.9801e+00           0           0
  3645.860 -1.0422e+00  1.9577e+00           0           0
  3646.699  2.0564e+00  2.0547e+00           0           0
  3647.539  4.7624e+00  2.1355e+00           0           0
  3648.379  4.6946e+00  2.2216e+00           0           0
  3649.219  7.1848e+00  2.3295e+00           0           0
  3650.060  1.4497e+00  2.3016e+00           0           0
  3650.900  9.4283e-01  2.3891e+00           0           0
  3651.741  1.4834e+00  2.1982e+00           0           0
  3652.582  2.4787e+00  2.2777e+00           0           0
  3653.423  5.3948e+00  2.2530e+00           0           0
  3654.264  7.6764e+00  2.3390e+00           0           0
  3655.106  4.5849e+00  2.2790e+00           0           0
  3655.948  1.8666e+00  2.0860e+00           0           0
  3656.790  5.9010e+00  2.2824e+00           0           0
  3657.632  9.6402e+00  2.1740e+00           0           0
  3658.474  6.3859e+00  2.0964e+00           0           0
  3659.317  1.0750e+00  1.9397e+00           0           0
  3660.159  3.5952e+00  1.9371e+00           0           0
