# Mean_MJD=56660.209
# RMID=083 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.200
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0305
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -1.0516e+01  0.0000e+00    16777216    88080384
  3567.796 -1.0515e+01  5.0369e+00           0    71303168
  3568.617 -3.8328e+00  0.0000e+00           0    67108864
  3569.439  2.8477e+00  3.7763e+00           0           0
  3570.261 -1.3104e+00  3.5335e+00           0           0
  3571.083  1.2450e+00  3.6333e+00           0           0
  3571.906  4.3982e+00  3.7874e+00           0           0
  3572.728  7.2431e+00  3.9282e+00           0           0
  3573.551  3.0990e+00  3.8076e+00           0           0
  3574.374  1.7195e+00  3.6313e+00           0           0
  3575.197  4.6372e+00  3.5534e+00           0           0
  3576.020  6.0471e+00  3.6207e+00           0           0
  3576.844  6.1779e+00  3.7654e+00           0           0
  3577.668  1.2654e+01  3.7849e+00           0           0
  3578.491  5.7011e-01  3.5519e+00           0           0
  3579.315  1.2007e+00  3.6005e+00           0           0
  3580.140  1.3191e+00  3.4310e+00           0           0
  3580.964 -2.7262e+00  3.4503e+00           0           0
  3581.789 -9.3032e-01  3.4332e+00           0           0
  3582.614  4.4012e+00  3.4643e+00           0           0
  3583.439  4.0733e+00  3.4445e+00           0           0
  3584.264  5.6441e+00  3.5391e+00           0           0
  3585.089  7.7771e-02  3.2644e+00           0           0
  3585.915 -4.8456e+00  3.0731e+00           0           0
  3586.741  1.3749e+00  3.1716e+00           0           0
  3587.567  5.3827e+00  3.4135e+00           0           0
  3588.393  5.6734e+00  3.4132e+00           0           0
  3589.219  4.6915e+00  3.3541e+00           0           0
  3590.046  3.2418e+00  3.1627e+00           0           0
  3590.872  7.6454e-01  3.1333e+00           0           0
  3591.699 -1.2823e+00  3.1791e+00           0           0
  3592.526  3.2055e-01  3.3369e+00           0           0
  3593.354 -1.6990e+00  3.4047e+00           0       65536
  3594.181  3.3028e+00  3.3126e+00           0       65536
  3595.009 -1.1034e-01  3.2759e+00           0       65536
  3595.837 -6.5164e+00  3.1833e+00           0       65536
  3596.665 -1.6197e+00  3.2109e+00           0           0
  3597.493  4.1808e+00  3.2550e+00           0           0
  3598.322  6.5714e+00  3.3162e+00           0           0
  3599.150  5.5422e+00  3.1291e+00           0           0
  3599.979  1.4424e+00  3.0228e+00           0           0
  3600.808  1.6822e+00  3.1478e+00           0           0
  3601.637  8.0924e+00  3.2444e+00           0           0
  3602.467  6.1779e+00  3.1075e+00           0           0
