# Mean_MJD=56660.209
# RMID=193 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.003
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0259
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  5.8755e+00  5.1409e+00           0    71303168
  3567.796 -1.7595e+00  4.7641e+00           0    71303168
  3568.617  6.5688e+00  4.2468e+00           0    71303168
  3569.439  6.3542e+00  3.5714e+00           0           0
  3570.261 -1.0011e-01  3.3520e+00           0           0
  3571.083  3.6188e+00  3.3561e+00           0           0
  3571.906  2.2469e-01  3.2279e+00           0           0
  3572.728  2.5571e+00  3.3909e+00           0           0
  3573.551  1.0197e+01  3.3655e+00           0           0
  3574.374  2.9058e+00  3.2208e+00           0           0
  3575.197  1.0442e-01  3.0807e+00           0           0
  3576.020 -1.8660e+00  3.1570e+00           0           0
  3576.844  1.0082e+01  3.4457e+00           0           0
  3577.668  1.6664e+01  3.7207e+00           0           0
  3578.491  1.0815e+01  3.7645e+00           0           0
  3579.315  7.8439e+00  3.4266e+00           0           0
  3580.140 -1.6352e+00  3.1157e+00           0           0
  3580.964  5.4864e+00  3.3081e+00           0           0
  3581.789  1.0235e+01  3.4257e+00           0           0
  3582.614  3.8737e+00  3.2382e+00           0           0
  3583.439 -3.0957e+00  3.0385e+00           0           0
  3584.264  2.9346e-01  3.0039e+00           0           0
  3585.089 -1.5137e+00  2.9166e+00           0           0
  3585.915  4.7785e+00  3.0934e+00           0           0
  3586.741  1.8295e+00  3.0785e+00           0           0
  3587.567  4.0550e+00  3.1305e+00           0           0
  3588.393  1.2267e+01  3.0511e+00           0           0
  3589.219  4.8304e+00  2.8776e+00           0           0
  3590.046 -1.5461e+00  2.7620e+00           0           0
  3590.872  3.4628e-01  2.8121e+00           0           0
  3591.699  4.4651e+00  3.0099e+00           0           0
  3592.526  6.2260e+00  3.1336e+00           0           0
  3593.354  5.3602e+00  2.9797e+00           0           0
  3594.181  4.8546e+00  2.9404e+00           0           0
  3595.009  7.4880e+00  3.0806e+00           0           0
  3595.837  6.7338e+00  3.0086e+00           0           0
  3596.665  7.1663e+00  3.0758e+00           0           0
  3597.493  6.1611e+00  2.9279e+00           0           0
  3598.322  4.4963e+00  2.9055e+00           0           0
  3599.150  6.0587e+00  2.9260e+00           0           0
  3599.979  1.8484e+00  2.7266e+00           0           0
  3600.808  5.5330e+00  2.7294e+00           0           0
  3601.637  5.6062e+00  2.7482e+00           0           0
  3602.467  4.6062e+00  2.7940e+00           0           0
  3603.296  6.8791e+00  2.7932e+00           0           0
  3604.126  6.6687e+00  2.7231e+00           0           0
  3604.956 -1.5017e+00  2.4810e+00           0           0
  3605.786  3.7863e+00  2.5048e+00           0           0
  3606.617  7.3636e+00  2.6742e+00           0           0
  3607.447  2.2013e+00  2.4396e+00           0           0
  3608.278 -2.8854e+00  2.3323e+00           0           0
  3609.109  1.8847e+00  2.4892e+00           0           0
  3609.940  4.0517e+00  2.6019e+00           0           0
  3610.771  3.3768e+00  2.5836e+00           0           0
  3611.603  3.0969e+00  2.4537e+00           0           0
  3612.434  4.0614e+00  2.5043e+00           0       65536
  3613.266  3.9283e+00  2.4631e+00           0       65536
  3614.098  1.8332e+00  2.5442e+00           0      851968
  3614.931  4.0078e+00  2.5407e+00           0      851968
  3615.763 -5.0430e-01  2.5524e+00           0      851968
  3616.596  3.1803e+00  2.7133e+00           0      851968
  3617.429  6.1811e+00  2.7588e+00           0       65536
  3618.262  4.9349e+00  2.6754e+00           0           0
  3619.095  8.0179e+00  2.6517e+00           0           0
  3619.928  1.5697e+00  2.4033e+00           0           0
  3620.762 -7.6896e-01  2.3521e+00           0           0
  3621.596  2.2072e+00  2.5035e+00           0           0
  3622.430  4.1228e+00  2.5738e+00           0           0
  3623.264  5.2377e+00  2.8930e+00           0    33554432
  3624.098  8.2747e+00  2.9914e+00           0    33554432
  3624.933  9.7052e-02  2.2647e+00           0           0
  3625.768 -2.2842e+00  2.1878e+00           0           0
  3626.603  1.7772e+00  2.2246e+00           0           0
  3627.438  3.8790e+00  2.3505e+00           0           0
  3628.273  3.5156e+00  2.4233e+00           0           0
  3629.109  6.0095e+00  2.5063e+00           0           0
  3629.944  3.0233e+00  2.3727e+00           0           0
  3630.780  2.9674e+00  2.4279e+00           0           0
  3631.616  3.8441e+00  2.4792e+00           0           0
  3632.453  4.0153e+00  2.5019e+00           0           0
  3633.289  4.3371e+00  2.4693e+00           0           0
  3634.126  4.8205e+00  2.4064e+00           0           0
  3634.963  1.8137e+00  2.2350e+00           0           0
  3635.800  4.7462e+00  2.2923e+00           0           0
  3636.637  3.1140e+00  2.2184e+00           0           0
  3637.475  3.0131e+00  2.2818e+00           0           0
  3638.312  5.9285e+00  2.3348e+00           0           0
  3639.150  4.0152e+00  2.2897e+00           0           0
  3639.988  6.0952e+00  2.3017e+00           0           0
  3640.826  9.3752e-01  2.0443e+00           0           0
  3641.665  2.9391e+00  2.1559e+00           0           0
  3642.503  4.7459e+00  2.1911e+00           0           0
  3643.342  1.5357e+00  2.0508e+00           0           0
  3644.181  2.2326e+00  2.0892e+00           0       65536
  3645.021  4.6214e+00  2.1913e+00           0       65536
  3645.860  4.7814e+00  2.2204e+00           0      851968
  3646.699  1.1562e+00  2.1321e+00           0      851968
  3647.539 -5.3365e-01  2.0414e+00           0      851968
  3648.379  1.9624e+00  2.1343e+00           0      851968
  3649.219  3.9263e+00  2.2282e+00           0           0
  3650.060  3.0610e+00  2.3144e+00           0           0
  3650.900  1.1361e+00  2.2771e+00           0           0
  3651.741  6.5183e+00  2.3021e+00           0           0
  3652.582  4.6708e+00  2.0666e+00           0           0
  3653.423  6.2016e-01  1.9891e+00           0           0
  3654.264  1.1842e+01  2.1972e+00           0           0
  3655.106  2.0954e+00  1.9980e+00           0           0
  3655.948  2.6627e+00  2.0414e+00           0           0
  3656.790  2.7640e+00  1.9992e+00           0           0
  3657.632  3.7950e+00  1.9572e+00           0           0
  3658.474  5.5730e+00  1.9053e+00           0           0
  3659.317  1.4833e+00  1.8209e+00           0           0
  3660.159  2.8136e+00  1.7903e+00           0           0
  3661.002  3.1108e+00  1.8217e+00           0           0
  3661.845  4.1448e+00  1.9568e+00           0           0
  3662.688  5.9500e+00  2.0436e+00           0           0
  3663.532  7.0288e+00  2.0979e+00           0           0
  3664.376  5.9050e+00  2.0208e+00           0           0
  3665.219  2.0694e+00  1.8426e+00           0           0
  3666.063  3.4072e+00  1.8070e+00           0           0
  3666.908  6.5060e+00  1.8458e+00           0           0
  3667.752  5.4224e+00  1.7136e+00           0           0
  3668.597  2.6125e+00  1.6997e+00           0           0
  3669.442  4.1794e+00  1.6893e+00           0           0
  3670.287  2.2446e+00  1.6742e+00           0           0
  3671.132  5.7810e+00  1.8157e+00           0           0
  3671.977  4.1926e+00  1.7006e+00           0           0
  3672.823  1.5372e+00  1.5866e+00           0           0
  3673.669  2.2264e+00  1.5543e+00           0           0
  3674.515  3.2654e+00  1.5808e+00           0           0
  3675.361  6.3656e+00  1.7045e+00           0           0
  3676.207  2.3766e+00  1.6756e+00           0           0
  3677.054  4.5226e+00  1.7525e+00           0           0
  3677.901  4.7209e+00  1.7258e+00           0           0
  3678.747  5.6409e-01  1.6187e+00           0           0
  3679.595  2.4602e+00  1.6364e+00           0           0
  3680.442  1.3681e+00  1.5586e+00           0           0
  3681.290  3.5607e+00  1.5538e+00           0           0
  3682.137  4.4133e+00  1.5787e+00           0           0
  3682.985  3.8115e+00  1.5855e+00           0           0
  3683.833  3.7478e+00  1.6156e+00           0           0
  3684.682  3.6502e+00  1.5565e+00           0           0
  3685.530  1.3279e+00  1.4713e+00           0           0
  3686.379  4.2585e+00  1.5561e+00           0           0
  3687.228  1.9569e+00  1.5299e+00           0           0
  3688.077  1.6325e+00  1.5087e+00           0           0
  3688.926  3.9236e+00  1.4351e+00           0           0
  3689.776  1.4544e-01  1.4108e+00           0           0
  3690.625  4.2326e+00  1.4984e+00           0           0
  3691.475  7.9090e-01  1.4406e+00           0           0
  3692.325  4.6475e-02  1.4497e+00           0           0
  3693.176  1.8470e+00  1.4955e+00           0           0
  3694.026  2.0197e+00  1.4714e+00           0           0
  3694.877  1.9291e+00  1.4669e+00           0           0
  3695.728  4.8867e+00  1.5054e+00           0           0
  3696.579  2.6003e+00  1.4743e+00           0           0
  3697.430  8.3543e-01  1.4192e+00           0           0
  3698.282  4.1399e+00  1.5489e+00           0           0
  3699.133  6.0417e+00  1.5934e+00           0           0
  3699.985 -1.5147e-01  1.5092e+00           0           0
  3700.837  2.8826e+00  1.5246e+00           0           0
  3701.689  3.9990e+00  1.6094e+00           0           0
  3702.542  1.9526e+00  1.5225e+00           0           0
  3703.394  1.9609e+00  1.5856e+00           0           0
  3704.247  4.2592e+00  1.6140e+00           0           0
  3705.100  3.6907e+00  1.5729e+00           0           0
  3705.954  1.9343e+00  1.4431e+00           0           0
  3706.807  1.4656e+00  1.3585e+00           0           0
  3707.661  1.4274e+00  1.2762e+00           0           0
  3708.514  1.6371e+00  1.3122e+00           0           0
  3709.368  1.3500e+00  1.3046e+00           0           0
  3710.223  1.5829e-01  1.3116e+00           0           0
  3711.077  1.3531e+00  1.3384e+00           0           0
  3711.932  1.4298e+00  1.4108e+00           0           0
  3712.787  4.7377e+00  1.4110e+00           0           0
  3713.641  2.7002e+00  1.4125e+00           0           0
  3714.497  6.3497e-01  1.4209e+00           0           0
  3715.352  1.0076e+01  1.5239e+00           0           0
  3716.208  2.2428e+00  1.4233e+00           0           0
  3717.063  5.1858e+00  1.3357e+00           0           0
  3717.919  2.7965e+00  1.3188e+00           0           0
  3718.776  1.4037e+00  1.2426e+00           0           0
  3719.632  4.9950e+00  1.3145e+00           0           0
  3720.489  3.2047e+00  1.2122e+00           0           0
  3721.345  1.7386e+00  1.1760e+00           0           0
  3722.202  9.9069e-01  1.1701e+00           0           0
  3723.059  2.7720e+00  1.2257e+00           0           0
  3723.917  3.4365e+00  1.1909e+00           0           0
  3724.774  3.0803e+00  1.2302e+00           0           0
