# Mean_MJD=56660.209
# RMID=057 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.930
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0818
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  1.7822e+01  0.0000e+00    88080384    88080384
  3567.796  1.7817e+01  0.0000e+00    88080384    88080384
  3568.617  1.7811e+01  0.0000e+00    88080384    88080384
  3569.439  1.7805e+01  0.0000e+00    88080384    88080384
  3570.261  1.7800e+01  0.0000e+00    88080384    88080384
  3571.083  1.7794e+01  0.0000e+00    88080384    88080384
  3571.906  1.7789e+01  0.0000e+00    88080384    88080384
  3572.728  1.7783e+01  0.0000e+00    88080384    88080384
  3573.551  1.7777e+01  0.0000e+00    88080384    88080384
  3574.374  1.7772e+01  0.0000e+00    88080384    88080384
  3575.197  1.7766e+01  0.0000e+00    88080384    88080384
  3576.020  1.7761e+01  0.0000e+00    88080384    88080384
  3576.844  1.7755e+01  0.0000e+00    88080384    88080384
  3577.668  1.7749e+01  0.0000e+00    88080384    88080384
  3578.491  1.7744e+01  0.0000e+00    88080384    88080384
  3579.315  1.7738e+01  0.0000e+00    88080384    88080384
  3580.140  1.7733e+01  0.0000e+00    88080384    88080384
  3580.964  1.7727e+01  0.0000e+00    88080384    88080384
  3581.789  1.7722e+01  0.0000e+00    88080384    88080384
  3582.614  1.7716e+01  0.0000e+00    88080384    88080384
  3583.439  1.7711e+01  0.0000e+00    88080384    88080384
  3584.264  1.7705e+01  0.0000e+00    88080384    88080384
  3585.089  1.7700e+01  0.0000e+00    88080384    88080384
  3585.915  1.7694e+01  0.0000e+00    88080384    88080384
  3586.741  1.7689e+01  0.0000e+00    88080384    88080384
  3587.567  1.7683e+01  0.0000e+00    88080384    88080384
  3588.393  1.7678e+01  0.0000e+00    88080384    88080384
  3589.219  1.7673e+01  0.0000e+00    88080384    88080384
  3590.046  1.7667e+01  0.0000e+00    88080384    88080384
  3590.872  1.7662e+01  0.0000e+00    88080384    88080384
  3591.699  1.7656e+01  0.0000e+00    88080384    88080384
  3592.526  1.7651e+01  0.0000e+00    88080384    88080384
  3593.354  1.7646e+01  0.0000e+00    88080384    88080384
  3594.181  1.7640e+01  0.0000e+00    88080384    88080384
