# Mean_MJD=56660.209
# RMID=110 SOURCE_TYPE=RM_TILE2
# ZFINAL=2.275
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0857
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  6.8803e+00  0.0000e+00    88080384    88080384
  3567.796  6.8781e+00  0.0000e+00    88080384    88080384
  3568.617  6.8759e+00  0.0000e+00    88080384    88080384
  3569.439  6.8737e+00  0.0000e+00    88080384    88080384
  3570.261  6.8715e+00  0.0000e+00    88080384    88080384
  3571.083  6.8693e+00  0.0000e+00    88080384    88080384
  3571.906  6.8671e+00  0.0000e+00    88080384    88080384
  3572.728  6.8650e+00  0.0000e+00    88080384    88080384
  3573.551  6.8628e+00  0.0000e+00    88080384    88080384
  3574.374  6.8606e+00  0.0000e+00    88080384    88080384
  3575.197  6.8585e+00  0.0000e+00    88080384    88080384
  3576.020  6.8563e+00  0.0000e+00    88080384    88080384
  3576.844  6.8542e+00  0.0000e+00    88080384    88080384
  3577.668  6.8520e+00  0.0000e+00    88080384    88080384
  3578.491  6.8499e+00  0.0000e+00    88080384    88080384
  3579.315  6.8477e+00  0.0000e+00    88080384    88080384
  3580.140  6.8456e+00  0.0000e+00    88080384    88080384
  3580.964  6.8434e+00  0.0000e+00    88080384    88080384
  3581.789  6.8413e+00  0.0000e+00    88080384    88080384
  3582.614  6.8392e+00  0.0000e+00    88080384    88080384
  3583.439  6.8371e+00  0.0000e+00    88080384    88080384
  3584.264  6.8349e+00  0.0000e+00    88080384    88080384
  3585.089  6.8328e+00  0.0000e+00    88080384    88080384
  3585.915  6.8307e+00  0.0000e+00    88080384    88080384
  3586.741  6.8286e+00  0.0000e+00    88080384    88080384
  3587.567  6.8265e+00  0.0000e+00    88080384    88080384
  3588.393  6.8244e+00  0.0000e+00    88080384    88080384
  3589.219  6.8223e+00  0.0000e+00    88080384    88080384
  3590.046  6.8202e+00  0.0000e+00    88080384    88080384
  3590.872  6.8181e+00  0.0000e+00    88080384    88080384
  3591.699  6.8160e+00  0.0000e+00    88080384    88080384
  3592.526  6.8139e+00  0.0000e+00    88080384    88080384
  3593.354  6.8118e+00  0.0000e+00    88080384    88080384
  3594.181  6.8097e+00  0.0000e+00    88080384    88080384
  3595.009  6.8077e+00  0.0000e+00    88080384    88080384
  3595.837  6.8056e+00  0.0000e+00    88080384    88080384
  3596.665  6.8035e+00  0.0000e+00    88080384    88080384
  3597.493  6.8015e+00  0.0000e+00    88080384    88080384
  3598.322  6.7994e+00  0.0000e+00    88080384    88080384
  3599.150  6.7973e+00  0.0000e+00    88080384    88080384
  3599.979  6.7953e+00  0.0000e+00    88080384    88080384
  3600.808  6.7932e+00  0.0000e+00    88080384    88080384
  3601.637  6.7912e+00  0.0000e+00    88080384    88080384
  3602.467  6.7891e+00  0.0000e+00    88080384    88080384
  3603.296  6.7871e+00  0.0000e+00    88080384    88080384
  3604.126  6.7851e+00  0.0000e+00    88080384    88080384
  3604.956  6.7830e+00  0.0000e+00    88080384    88080384
  3605.786  6.7810e+00  0.0000e+00    88080384    88080384
  3606.617  6.7790e+00  0.0000e+00    88080384    88080384
  3607.447  6.7769e+00  0.0000e+00    88080384    88080384
  3608.278  6.7749e+00  0.0000e+00    88080384    88080384
  3609.109  6.7729e+00  0.0000e+00    88080384    88080384
  3609.940  6.7709e+00  0.0000e+00    88080384    88080384
  3610.771  6.7689e+00  0.0000e+00    16777216    88080384
  3611.603  6.7669e+00  0.0000e+00    16777216    88080384
  3612.434  6.7649e+00  4.6500e+00           0           0
  3613.266  1.8498e+00  4.5759e+00           0           0
  3614.098  3.4024e+00  4.6965e+00           0           0
  3614.931  1.3604e+00  4.4726e+00           0           0
  3615.763 -1.7803e-01  4.4162e+00           0           0
  3616.596  7.3041e+00  4.5809e+00           0           0
  3617.429 -3.0092e-01  4.3211e+00           0           0
  3618.262  6.4234e-01  4.4992e+00           0           0
  3619.095  6.9486e-01  4.1339e+00           0           0
  3619.928  3.8743e+00  4.2688e+00           0           0
  3620.762  2.4661e+00  4.1825e+00           0           0
  3621.596 -8.8695e+00  3.9903e+00           0           0
  3622.430  7.7548e-01  4.1279e+00           0           0
  3623.264  4.5873e+00  4.2691e+00           0           0
  3624.098  2.0597e+00  4.1793e+00           0           0
  3624.933  1.2385e+00  4.1122e+00           0           0
  3625.768  7.6992e-01  4.0153e+00           0           0
  3626.603 -1.6477e+00  3.8946e+00           0           0
  3627.438  6.4824e+00  3.9685e+00           0           0
  3628.273  7.5494e+00  3.9664e+00           0           0
  3629.109 -1.5751e-01  3.6621e+00           0           0
  3629.944 -4.7693e+00  3.5845e+00           0           0
  3630.780 -7.3046e-01  3.6605e+00           0           0
  3631.616  5.6659e+00  3.7742e+00           0           0
  3632.453  6.5714e+00  3.9086e+00           0           0
  3633.289  1.0094e+01  4.2089e+00           0           0
  3634.126 -1.4455e-01  3.7254e+00           0           0
  3634.963 -8.0923e+00  3.5963e+00           0           0
  3635.800 -2.0648e+00  3.6610e+00           0           0
  3636.637  7.1787e+00  3.7972e+00           0           0
  3637.475  4.1732e+00  3.7411e+00           0           0
  3638.312  4.3026e+00  3.5922e+00           0           0
  3639.150  3.6675e+00  3.6123e+00           0           0
  3639.988  3.9535e+00  3.4899e+00           0           0
  3640.826  5.6382e+00  3.5730e+00           0           0
  3641.665  3.9547e+00  3.4254e+00           0           0
  3642.503 -2.4708e+00  3.2529e+00           0           0
  3643.342  5.0376e+00  3.3286e+00           0           0
  3644.181 -4.0220e-01  3.2713e+00           0           0
  3645.021 -2.0361e+00  3.1249e+00           0           0
  3645.860  3.8851e+00  3.2156e+00           0           0
  3646.699  2.4817e+00  3.2031e+00           0           0
  3647.539  5.7649e+00  3.2269e+00           0           0
  3648.379 -6.3099e-01  3.2108e+00           0           0
  3649.219  3.3462e+00  3.3465e+00           0           0
  3650.060  4.9635e+00  3.4317e+00           0           0
  3650.900  1.0525e+00  3.5230e+00           0           0
  3651.741  2.2048e+00  3.4111e+00           0           0
  3652.582 -1.2484e+00  3.2414e+00           0           0
  3653.423  4.0090e+00  3.3518e+00           0           0
  3654.264 -1.0169e+00  3.1977e+00           0           0
  3655.106  4.4094e-01  3.2086e+00           0           0
  3655.948  4.7157e+00  3.0926e+00           0           0
  3656.790 -5.6021e+00  2.9007e+00           0           0
  3657.632 -2.0817e+00  2.8046e+00           0           0
  3658.474  2.2807e+00  2.7888e+00           0           0
  3659.317  4.5668e-01  2.9915e+00           0           0
  3660.159  1.6534e+00  2.9074e+00           0           0
  3661.002  4.2129e+00  2.9497e+00           0           0
  3661.845 -2.2214e-01  2.8443e+00           0           0
  3662.688 -1.8494e-01  2.8580e+00           0           0
  3663.532 -1.1986e+00  2.9608e+00           0       65536
  3664.376  5.5009e+00  3.0092e+00           0       65536
  3665.219  2.9074e+00  2.8948e+00           0       65536
  3666.063 -1.1344e+00  2.7290e+00           0       65536
  3666.908  9.4319e+00  2.7560e+00           0           0
  3667.752 -1.8165e+00  2.5767e+00           0           0
  3668.597  4.8016e-01  2.5001e+00           0           0
  3669.442  5.7650e+00  2.6588e+00           0           0
  3670.287  2.5785e+00  2.5920e+00           0           0
  3671.132 -2.0184e+00  2.5249e+00           0           0
  3671.977  2.0426e+00  2.5063e+00           0           0
  3672.823  9.2906e-01  2.5375e+00           0           0
  3673.669  6.1296e+00  2.6675e+00           0           0
  3674.515  4.5221e+00  2.6796e+00           0           0
  3675.361  1.5148e+00  2.4540e+00           0           0
  3676.207  2.2214e+00  2.4854e+00           0           0
  3677.054  2.9504e+00  2.4283e+00           0           0
  3677.901  2.4780e+00  2.3913e+00           0           0
  3678.747  2.1140e+00  2.3696e+00           0           0
  3679.595  6.5390e-01  2.3437e+00           0           0
  3680.442 -3.0848e-01  2.2927e+00           0           0
  3681.290  1.4256e+00  2.3197e+00           0           0
  3682.137  3.5529e+00  2.4052e+00           0           0
  3682.985 -1.1933e+00  2.3660e+00           0           0
  3683.833  1.3809e+00  2.3439e+00           0           0
  3684.682  1.7694e+00  2.4261e+00           0           0
  3685.530  3.8049e-01  2.3963e+00           0           0
  3686.379 -2.4320e-01  2.2585e+00           0           0
  3687.228  6.3229e-02  2.1592e+00           0           0
  3688.077  3.1354e+00  2.2430e+00           0           0
  3688.926  1.4700e+00  2.1983e+00           0           0
  3689.776 -1.1952e+00  2.0501e+00           0           0
  3690.625 -2.7497e-01  2.1224e+00           0           0
  3691.475  2.4471e+00  2.2228e+00           0           0
  3692.325  3.1960e+00  2.3008e+00           0           0
  3693.176  5.4885e+00  2.2892e+00           0           0
  3694.026  1.4122e+00  2.1399e+00           0           0
  3694.877  4.5991e-01  2.1121e+00           0           0
  3695.728  1.3109e+00  2.1167e+00           0           0
  3696.579  1.5495e+00  2.0821e+00           0           0
  3697.430  1.3794e+00  2.0422e+00           0           0
  3698.282 -2.0957e+00  2.0134e+00           0           0
  3699.133 -2.5073e-01  2.0925e+00           0           0
  3699.985  1.6620e+00  2.1409e+00           0           0
  3700.837  2.5686e+00  2.1202e+00           0           0
  3701.689  2.0710e+00  2.1211e+00           0           0
  3702.542 -3.0485e-01  2.0654e+00           0           0
  3703.394 -1.0398e-01  2.1048e+00           0           0
  3704.247  3.3499e+00  2.1288e+00           0           0
  3705.100  3.7859e+00  2.0785e+00           0           0
  3705.954  2.4330e-01  1.9688e+00           0           0
  3706.807 -9.7026e-01  1.8978e+00           0           0
  3707.661  3.4573e+00  1.9847e+00           0           0
  3708.514  1.4245e+00  1.8877e+00           0           0
  3709.368  2.7607e+00  1.8739e+00           0           0
  3710.223  3.1806e+00  1.7958e+00           0           0
  3711.077  2.3369e+00  1.8080e+00           0           0
  3711.932  2.1268e+00  1.8307e+00           0           0
  3712.787  2.3235e+00  1.8107e+00           0           0
  3713.641  3.0623e-01  1.7663e+00           0           0
  3714.497  2.8367e-01  1.7862e+00           0           0
  3715.352  7.4126e-01  1.7965e+00           0           0
  3716.208  2.0663e+00  1.8367e+00           0           0
  3717.063  3.1835e+00  1.8089e+00           0           0
  3717.919  2.5452e+00  1.7574e+00           0           0
  3718.776  3.6942e+00  1.8106e+00           0           0
  3719.632  4.3465e+00  1.8256e+00           0           0
  3720.489  2.3429e+00  1.7159e+00           0           0
  3721.345  1.8700e+00  1.7035e+00           0           0
  3722.202  1.6337e+00  1.6843e+00           0           0
  3723.059 -1.5538e+00  1.6601e+00           0           0
  3723.917  2.0549e+00  1.6402e+00           0           0
  3724.774  2.2067e+00  1.6824e+00           0           0
  3725.632  5.7049e+00  1.8147e+00           0           0
  3726.490  4.6652e+00  1.8064e+00           0           0
  3727.348 -1.0582e+00  1.7236e+00           0           0
  3728.207 -4.8269e-01  1.6911e+00           0           0
  3729.065  3.0497e+00  1.7368e+00           0           0
  3729.924  1.4543e+00  1.7000e+00           0           0
  3730.783  2.1742e+00  1.6255e+00           0           0
  3731.642  3.9387e+00  1.7491e+00           0           0
  3732.501  2.9895e+00  1.6987e+00           0           0
  3733.361  6.2207e-01  1.6325e+00           0           0
  3734.221  2.1833e+00  1.5952e+00           0           0
  3735.081  1.5800e+00  1.5898e+00           0           0
  3735.941  1.2939e+00  1.5781e+00           0           0
  3736.801  1.7332e+00  1.5335e+00           0           0
  3737.662  1.1855e+00  1.5335e+00           0           0
  3738.522  9.9743e-02  1.5340e+00           0           0
  3739.383  3.2462e+00  1.6604e+00           0           0
  3740.244  2.3545e+00  1.7337e+00           0           0
  3741.106  1.1529e+00  1.6235e+00           0           0
  3741.967  1.4055e+00  1.5940e+00           0           0
  3742.829  1.7230e+00  1.5089e+00           0           0
  3743.691  7.3550e-01  1.4886e+00           0           0
  3744.553  6.4531e-01  1.4937e+00           0           0
  3745.415  3.9156e+00  1.5929e+00           0           0
  3746.278  4.7175e+00  1.6247e+00           0           0
  3747.140  4.2340e+00  1.5898e+00           0           0
  3748.003  3.9673e+00  1.5320e+00           0           0
  3748.867  3.1542e+00  1.4779e+00           0           0
  3749.730  3.6994e+00  1.5152e+00           0           0
  3750.593  2.7943e+00  1.4469e+00           0           0
  3751.457  3.5862e-01  1.4362e+00           0           0
  3752.321  5.8118e-01  1.4359e+00           0           0
  3753.185  2.2059e+00  1.4604e+00           0           0
  3754.049  6.9374e-01  1.3642e+00           0           0
  3754.914  7.9044e-01  1.3810e+00           0           0
  3755.779 -2.8263e+00  1.3113e+00           0           0
  3756.643  1.2607e+00  1.4090e+00           0           0
  3757.509  4.0020e+00  1.4876e+00           0           0
  3758.374  4.0077e-01  1.3654e+00           0           0
  3759.239 -3.5138e-01  1.3258e+00           0           0
  3760.105  4.4205e+00  1.4379e+00           0           0
  3760.971  1.7132e+00  1.3559e+00           0           0
  3761.837  5.9514e-01  1.3270e+00           0           0
  3762.703  1.4220e+00  1.3141e+00           0           0
  3763.570  1.9106e+00  1.3182e+00           0           0
  3764.437  2.5104e+00  1.3323e+00           0           0
  3765.303  2.2157e+00  1.3479e+00           0           0
  3766.170  2.9600e+00  1.3515e+00           0           0
  3767.038  2.0472e+00  1.2565e+00           0           0
  3767.905  2.3790e+00  1.2605e+00           0           0
  3768.773  2.7222e+00  1.2223e+00           0           0
  3769.641  4.0286e-01  1.2147e+00           0           0
  3770.509  4.6265e+00  1.3256e+00           0           0
  3771.377 -9.8526e-02  1.2309e+00           0           0
  3772.246  3.5625e+00  1.3888e+00           0           0
  3773.114  3.6461e+00  1.3090e+00           0           0
  3773.983 -1.5407e+00  1.2674e+00           0           0
  3774.852  2.8514e+00  1.2991e+00           0           0
  3775.722  2.3562e+00  1.2986e+00           0           0
  3776.591  1.7788e+00  1.2260e+00           0           0
  3777.461  5.1539e-01  1.2800e+00           0           0
  3778.331  2.5089e+00  1.3061e+00           0           0
  3779.201  4.8697e+00  1.3351e+00           0           0
  3780.071  1.1395e+00  1.2227e+00           0           0
  3780.942  1.0493e+00  1.1750e+00           0           0
  3781.812 -2.9345e-01  1.1649e+00           0           0
  3782.683  7.2924e-01  1.1581e+00           0           0
  3783.554  4.5369e+00  1.2757e+00           0           0
  3784.426  5.5387e+00  1.3324e+00           0           0
  3785.297  9.0732e-01  1.2437e+00           0           0
  3786.169  2.8234e+00  1.2359e+00           0           0
  3787.041  1.5446e+00  1.1716e+00           0           0
  3787.913  1.8730e+00  1.0849e+00           0           0
  3788.785  3.1426e+00  1.1663e+00           0           0
  3789.658  2.5181e+00  1.1809e+00           0           0
  3790.530  9.3771e-01  1.1592e+00           0           0
  3791.403  2.2103e+00  1.1575e+00           0           0
  3792.276 -1.2299e+00  1.0959e+00           0           0
  3793.150 -1.0236e+00  1.0917e+00           0           0
  3794.023  1.4240e+00  1.1440e+00           0           0
  3794.897  1.8665e+00  1.1402e+00           0           0
  3795.771  1.1782e+00  1.1278e+00           0           0
  3796.645  3.2689e+00  1.2041e+00           0           0
  3797.519  2.6797e+00  1.1557e+00           0           0
  3798.394  7.7299e-01  1.0738e+00           0           0
  3799.268  1.2405e+00  1.0554e+00           0           0
  3800.143  3.0503e+00  1.0753e+00           0           0
  3801.018  2.4943e+00  1.1211e+00           0           0
  3801.894  3.0586e+00  1.1178e+00           0           0
  3802.769  2.0392e+00  1.0944e+00           0           0
