# Mean_MJD=56660.209
# RMID=094 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.926
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0351
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  3.2873e+01  0.0000e+00    16908292    88211460
  3567.796  3.2869e+01  0.0000e+00    16908292    88211460
  3568.617  3.2866e+01  0.0000e+00    16908292    84017156
  3569.439  3.2862e+01  0.0000e+00    16908292    16908292
  3570.261  3.2858e+01  0.0000e+00    16908292    16908292
  3571.083  3.2854e+01  0.0000e+00    16908292    16908292
  3571.906  3.2851e+01  0.0000e+00    16908292    16908292
  3572.728  3.2847e+01  0.0000e+00    16908292    16908292
  3573.551  3.2843e+01  0.0000e+00    16908292    16908292
  3574.374  3.2840e+01  0.0000e+00    16908292    16908292
  3575.197  3.2836e+01  0.0000e+00    16908292    16908292
  3576.020  3.2832e+01  0.0000e+00    16908292    16908292
  3576.844  3.2829e+01  0.0000e+00    16908292    16908292
  3577.668  3.2825e+01  0.0000e+00    16908292    16908292
  3578.491  3.2822e+01  0.0000e+00    16908292    16908292
  3579.315  3.2818e+01  0.0000e+00    16908292    16908292
  3580.140  3.2814e+01  0.0000e+00    16908292    16908292
  3580.964  3.2811e+01  0.0000e+00    16908292    16908292
  3581.789  3.2807e+01  0.0000e+00    16908292    16908292
  3582.614  3.2803e+01  0.0000e+00    16908292    16908292
  3583.439  3.2800e+01  0.0000e+00    16908292    16908292
  3584.264  3.2796e+01  0.0000e+00    16908292    16908292
  3585.089  3.2793e+01  0.0000e+00    16908292    16908292
  3585.915  3.2789e+01  0.0000e+00    16908292    16908292
  3586.741  3.2785e+01  0.0000e+00    16908292    16908292
  3587.567  3.2782e+01  0.0000e+00    16908292    16908292
  3588.393  3.2778e+01  0.0000e+00    16908292    16908292
  3589.219  3.2775e+01  0.0000e+00    16908292    16908292
  3590.046  3.2771e+01  0.0000e+00    16908292    16908292
  3590.872  3.2768e+01  0.0000e+00    16908292    16908292
  3591.699  3.2764e+01  0.0000e+00    16908292    16908292
  3592.526  3.2761e+01  0.0000e+00    16908292    16908292
  3593.354  3.2757e+01  0.0000e+00    16908292    16908292
  3594.181  3.2753e+01  0.0000e+00    16908292    16908292
  3595.009  3.2750e+01  0.0000e+00    16908292    16973828
  3595.837  3.2746e+01  0.0000e+00    16908292    16973828
  3596.665  3.2743e+01  0.0000e+00    16908292    16973828
  3597.493  3.2739e+01  0.0000e+00    16908292    16973828
  3598.322  3.2736e+01  0.0000e+00    16908292    16973828
  3599.150  3.2732e+01  0.0000e+00    16908292    16908292
  3599.979  3.2729e+01  0.0000e+00    16908292    16908292
  3600.808  3.2725e+01  0.0000e+00    16908292    16908292
  3601.637  3.2722e+01  0.0000e+00    16908292    16908292
  3602.467  3.2718e+01  0.0000e+00    16908292    16908292
  3603.296  3.2715e+01  0.0000e+00    16908292    16908292
  3604.126  3.2712e+01  0.0000e+00    16908292    16908292
  3604.956  3.2708e+01  0.0000e+00    16908292    16908292
  3605.786  3.2705e+01  0.0000e+00    16908292    16908292
  3606.617  3.2701e+01  0.0000e+00    16908292    16908292
  3607.447  3.2698e+01  0.0000e+00    16908292    16908292
  3608.278  3.2694e+01  0.0000e+00    16908292    16908292
  3609.109  3.2691e+01  0.0000e+00    16908292    16908292
  3609.940  3.2687e+01  0.0000e+00    16908292    16908292
  3610.771  3.2684e+01  0.0000e+00    16908292    16908292
  3611.603  3.2681e+01  0.0000e+00    16908292    16908292
  3612.434  3.2677e+01  0.0000e+00    16908292    16908292
  3613.266  3.2674e+01  0.0000e+00    16908292    16908292
  3614.098  3.2670e+01  0.0000e+00    16908292    16908292
  3614.931  3.2667e+01  0.0000e+00    16908292    16908292
  3615.763  3.2664e+01  0.0000e+00    16908292    16908292
  3616.596  3.2660e+01  0.0000e+00    16908292    16908292
  3617.429  3.2657e+01  0.0000e+00    16908292    16908292
  3618.262  3.2653e+01  0.0000e+00    16908292    16908292
  3619.095  3.2650e+01  0.0000e+00    16908292    16908292
  3619.928  3.2647e+01  0.0000e+00    16908292    16908292
  3620.762  3.2643e+01  0.0000e+00    16908292    16908292
  3621.596  3.2640e+01  0.0000e+00    16908292    16908292
  3622.430  3.2637e+01  0.0000e+00    16908292    16908292
  3623.264  3.2633e+01  0.0000e+00    16908292    16908292
  3624.098  3.2630e+01  0.0000e+00    16908292    16908292
  3624.933  3.2627e+01  0.0000e+00    16908292    16908292
  3625.768  3.2623e+01  0.0000e+00    16908292    16908292
  3626.603  3.2620e+01  0.0000e+00    16908292    16908292
  3627.438  3.2617e+01  0.0000e+00    16908292    16908292
  3628.273  3.2613e+01  0.0000e+00    16908292    16908292
  3629.109  3.2610e+01  0.0000e+00    16908292    16908292
  3629.944  3.2607e+01  0.0000e+00    16908292    16908292
  3630.780  3.2603e+01  0.0000e+00    16908292    16908292
  3631.616  3.2600e+01  0.0000e+00    16908292    16908292
  3632.453  3.2597e+01  0.0000e+00    16908292    16908292
  3633.289  3.2593e+01  0.0000e+00    16908292    16908292
  3634.126  3.2590e+01  0.0000e+00    16908292    16908292
