# Mean_MJD=56660.209
# RMID=071 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.688
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0230
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  3.0287e+00  0.0000e+00    16777216    88080384
  3567.796  3.0283e+00  5.7560e+00           0    71303168
  3568.617  2.4345e+00  0.0000e+00           0    71303168
  3569.439  1.8408e+00  4.1163e+00           0           0
  3570.261  4.8290e+00  4.0255e+00           0           0
  3571.083  3.0154e-01  3.9530e+00           0           0
  3571.906  8.8591e+00  3.9924e+00           0           0
  3572.728  2.9384e+00  3.8316e+00           0           0
  3573.551 -1.2621e+00  3.6817e+00           0           0
  3574.374  3.7004e+00  3.8545e+00           0           0
  3575.197  4.5706e+00  3.7831e+00           0           0
  3576.020  1.2607e+00  3.7220e+00           0           0
  3576.844  4.8403e+00  3.8733e+00           0           0
  3577.668  2.7252e+00  3.9412e+00           0           0
  3578.491  2.6118e+00  3.6988e+00           0           0
  3579.315  3.2315e+00  3.8865e+00           0           0
  3580.140  2.9619e-01  3.9474e+00           0           0
  3580.964  9.0858e+00  4.0903e+00           0           0
  3581.789 -1.5647e+00  3.8255e+00           0           0
  3582.614 -2.5940e+00  3.6970e+00           0           0
  3583.439  2.0356e+00  3.8688e+00           0           0
  3584.264  4.8078e-01  3.6974e+00           0           0
  3585.089 -3.3099e+00  3.5380e+00           0           0
  3585.915  5.2769e+00  3.7662e+00           0           0
  3586.741  5.4273e+00  3.6189e+00           0           0
  3587.567  4.0231e+00  3.6077e+00           0           0
  3588.393  3.0849e+00  3.3056e+00           0           0
  3589.219  1.6432e+00  3.3454e+00           0           0
  3590.046  7.2428e-01  3.2776e+00           0           0
  3590.872  2.6666e+00  3.2687e+00           0           0
  3591.699  2.6498e+00  3.4609e+00           0           0
  3592.526 -7.4823e-01  3.3079e+00           0           0
  3593.354  1.2625e+00  3.3843e+00           0           0
  3594.181  7.7219e+00  3.4095e+00           0           0
  3595.009  7.6140e+00  3.4676e+00           0       65536
  3595.837 -3.7127e-01  3.3265e+00           0       65536
  3596.665  2.2419e+00  3.2806e+00           0       65536
  3597.493  3.2217e+00  3.3667e+00           0       65536
  3598.322  3.8273e+00  3.3159e+00           0       65536
  3599.150  7.9322e+00  3.4146e+00           0           0
  3599.979  1.1546e+01  3.5139e+00           0           0
  3600.808  7.6590e+00  3.4654e+00           0           0
  3601.637  1.2384e+01  3.5422e+00           0           0
  3602.467  6.7337e+00  3.3422e+00           0           0
  3603.296  1.2846e+00  3.1566e+00           0           0
  3604.126  2.2420e+00  3.0339e+00           0           0
  3604.956  2.5843e+00  2.9657e+00           0           0
  3605.786  4.5282e+00  3.0456e+00           0           0
  3606.617  1.5111e+01  3.4456e+00           0           0
  3607.447  1.3053e+01  3.3232e+00           0           0
  3608.278  5.6134e+00  3.2336e+00           0           0
  3609.109  4.7418e+00  3.0943e+00           0           0
  3609.940  7.3810e+00  3.0095e+00           0           0
  3610.771  4.7040e-01  2.8031e+00           0           0
  3611.603  5.5795e+00  2.9598e+00           0           0
  3612.434  2.5398e+00  2.8572e+00           0           0
  3613.266  1.1961e+00  2.8120e+00           0           0
  3614.098  3.9168e+00  2.8654e+00           0           0
  3614.931  1.7188e+00  2.9272e+00           0           0
  3615.763  3.7784e+00  3.0076e+00           0           0
  3616.596  4.3338e+00  3.0435e+00           0           0
  3617.429  7.7145e+00  3.1308e+00           0           0
  3618.262  7.8318e+00  3.1195e+00           0           0
  3619.095  2.8806e+00  2.8255e+00           0           0
  3619.928 -7.2620e-01  2.7230e+00           0           0
  3620.762  5.0920e-01  2.7937e+00           0           0
  3621.596 -2.1008e-01  2.7166e+00           0           0
  3622.430  2.9541e+00  2.7391e+00           0           0
  3623.264  3.8908e+00  2.7401e+00           0           0
  3624.098  4.7380e+00  2.8224e+00           0           0
  3624.933  8.5302e+00  2.8696e+00           0           0
  3625.768 -1.4411e+00  2.5588e+00           0           0
  3626.603 -1.1712e+00  2.6822e+00           0           0
  3627.438  1.1694e+00  2.6134e+00           0           0
  3628.273  2.7734e+00  2.6735e+00           0           0
  3629.109  2.6476e+00  2.6778e+00           0           0
  3629.944  2.3351e+00  2.7339e+00           0           0
  3630.780  9.7607e+00  2.9099e+00           0           0
  3631.616  5.9527e+00  2.8159e+00           0           0
  3632.453  2.7894e-01  2.7112e+00           0           0
  3633.289  2.1503e+00  2.7694e+00           0           0
  3634.126  5.1737e+00  2.7389e+00           0           0
  3634.963  2.5699e-01  2.4662e+00           0           0
  3635.800 -2.1256e-02  2.4077e+00           0           0
  3636.637  1.6909e+00  2.4873e+00           0           0
  3637.475  1.0486e+01  2.7162e+00           0           0
  3638.312  7.4427e+00  2.5831e+00           0           0
  3639.150 -2.9253e+00  2.3903e+00           0           0
  3639.988 -2.3435e-01  2.4130e+00           0           0
  3640.826  1.3658e+00  2.3668e+00           0           0
  3641.665  7.6532e+00  2.5435e+00           0           0
  3642.503  6.2112e+00  2.5848e+00           0           0
  3643.342  5.0542e+00  2.5003e+00           0           0
  3644.181  5.9223e+00  2.5139e+00           0           0
  3645.021  2.5747e+00  2.4457e+00           0           0
  3645.860  3.0315e+00  2.4673e+00           0           0
  3646.699  2.4155e+00  2.3420e+00           0           0
  3647.539  4.3283e+00  2.4731e+00           0           0
  3648.379  4.9488e+00  2.5634e+00           0           0
  3649.219  4.8805e+00  2.6772e+00           0           0
  3650.060  5.5882e+00  2.6678e+00           0           0
  3650.900 -1.4615e+00  2.5005e+00           0           0
  3651.741  5.4706e+00  2.6930e+00           0           0
  3652.582  3.8097e+00  2.4469e+00           0           0
  3653.423  2.9763e+00  2.3996e+00           0           0
  3654.264  5.6457e+00  2.4145e+00           0           0
  3655.106  2.3572e+00  2.4079e+00           0           0
  3655.948  3.5134e+00  2.4369e+00           0           0
  3656.790 -1.4494e-01  2.2298e+00           0           0
  3657.632  4.3451e+00  2.2682e+00           0           0
  3658.474  6.0151e+00  2.2961e+00           0           0
  3659.317  3.6793e+00  2.2546e+00           0           0
  3660.159  6.6462e+00  2.3307e+00           0           0
  3661.002  3.5087e+00  2.2601e+00           0           0
  3661.845  2.9926e-01  2.1560e+00           0           0
  3662.688  1.1947e-01  2.2141e+00           0           0
  3663.532  3.5172e-01  2.2451e+00           0           0
  3664.376  1.2970e+00  2.2742e+00           0           0
  3665.219  3.2724e+00  2.2677e+00           0           0
  3666.063 -3.4306e-01  2.0669e+00           0           0
  3666.908  5.7479e+00  2.1243e+00           0           0
  3667.752  5.4782e+00  2.0541e+00           0           0
  3668.597  5.3493e+00  2.0739e+00           0           0
  3669.442  5.4708e+00  2.0479e+00           0           0
  3670.287  9.9491e-01  1.9838e+00           0           0
  3671.132  9.0988e+00  2.1534e+00           0           0
  3671.977  4.1933e+00  2.0866e+00           0           0
  3672.823  4.9958e+00  2.1023e+00           0           0
  3673.669  6.9941e+00  2.1161e+00           0           0
  3674.515  4.6963e+00  2.0013e+00           0           0
  3675.361  3.2390e+00  1.8950e+00           0           0
  3676.207  4.0423e+00  1.9077e+00           0           0
  3677.054  3.3861e+00  1.9522e+00           0           0
  3677.901  4.6712e+00  1.9529e+00           0           0
  3678.747  1.9039e+00  1.8381e+00           0           0
  3679.595 -4.6211e-01  1.7621e+00           0           0
  3680.442  4.8523e+00  1.8084e+00           0           0
  3681.290  1.8171e+00  1.7840e+00           0           0
  3682.137  4.9847e+00  1.8432e+00           0           0
  3682.985  3.6668e+00  1.7709e+00           0           0
  3683.833  2.7281e+00  1.8271e+00           0           0
  3684.682  3.0774e+00  1.7029e+00           0           0
  3685.530  2.8167e-01  1.6732e+00           0           0
  3686.379  3.4339e+00  1.7241e+00           0           0
  3687.228  3.3079e+00  1.7609e+00           0           0
  3688.077  6.4939e+00  1.8487e+00           0           0
  3688.926  7.0084e+00  1.7680e+00           0           0
  3689.776  4.5663e+00  1.7657e+00           0           0
  3690.625  5.8729e+00  1.8119e+00           0           0
  3691.475  5.5818e+00  1.8143e+00           0           0
  3692.325  3.0945e+00  1.7409e+00           0           0
  3693.176  5.7121e+00  1.8830e+00           0           0
  3694.026  4.7152e+00  1.7493e+00           0           0
  3694.877  1.6910e-01  1.6332e+00           0           0
  3695.728  1.6329e+00  1.6437e+00           0           0
  3696.579  3.0437e+00  1.6815e+00           0           0
  3697.430  2.2159e+00  1.6043e+00           0           0
  3698.282 -1.9996e+00  1.4928e+00           0           0
  3699.133  1.8139e+00  1.6926e+00           0           0
  3699.985  7.9828e+00  1.8232e+00           0           0
  3700.837  2.7955e+00  1.7741e+00           0           0
  3701.689  3.9836e+00  1.7769e+00           0           0
  3702.542  3.6329e+00  1.7832e+00           0           0
  3703.394  1.8078e+00  1.7202e+00           0           0
  3704.247  3.1140e+00  1.7339e+00           0           0
  3705.100  5.2394e+00  1.7585e+00           0           0
  3705.954  2.3296e+00  1.6552e+00           0           0
  3706.807  4.7321e-01  1.5976e+00           0           0
  3707.661  5.7063e+00  1.6227e+00           0           0
  3708.514  2.3280e+00  1.5549e+00           0           0
  3709.368  2.4314e+00  1.5030e+00           0           0
  3710.223  6.0110e+00  1.5549e+00           0           0
  3711.077  8.8193e-01  1.5230e+00           0           0
  3711.932  4.2112e+00  1.5859e+00           0           0
  3712.787  5.0634e+00  1.6166e+00           0           0
  3713.641  2.2769e+00  1.5523e+00           0           0
  3714.497  2.6597e+00  1.5748e+00           0           0
  3715.352  3.7103e+00  1.5338e+00           0           0
  3716.208  6.4033e-01  1.4500e+00           0           0
  3717.063  6.7755e+00  1.4884e+00           0           0
  3717.919  2.8107e+00  1.4792e+00           0           0
  3718.776  4.2222e+00  1.4348e+00           0           0
  3719.632  4.7093e+00  1.4441e+00           0           0
  3720.489  2.7183e+00  1.4006e+00           0           0
  3721.345  5.3878e+00  1.4177e+00           0           0
  3722.202  1.9620e+00  1.3710e+00           0           0
  3723.059  3.7735e+00  1.4009e+00           0           0
  3723.917  5.2042e+00  1.4412e+00           0           0
  3724.774  3.1590e+00  1.4229e+00           0           0
  3725.632  1.2644e+00  1.3812e+00           0           0
  3726.490  2.9968e+00  1.4510e+00           0           0
  3727.348  2.5373e+00  1.4417e+00           0           0
  3728.207  4.8945e+00  1.4490e+00           0           0
  3729.065  1.3125e+00  1.4354e+00           0           0
  3729.924  1.1155e+00  1.3810e+00           0           0
  3730.783  4.9179e+00  1.4726e+00           0           0
  3731.642  3.6240e+00  1.4420e+00           0           0
  3732.501  6.3096e+00  1.4919e+00           0           0
  3733.361  2.9606e+00  1.4394e+00           0           0
  3734.221  1.7247e+00  1.3512e+00           0           0
  3735.081  3.6512e+00  1.3856e+00           0           0
  3735.941  5.7912e+00  1.4226e+00           0           0
  3736.801  6.2360e+00  1.4446e+00           0           0
  3737.662  4.9325e+00  1.4327e+00           0           0
  3738.522  5.7857e+00  1.4620e+00           0           0
  3739.383  6.1899e+00  1.4961e+00           0           0
  3740.244  4.7680e+00  1.4500e+00           0           0
  3741.106  2.3320e+00  1.3597e+00           0           0
  3741.967  1.3895e+00  1.2897e+00           0           0
  3742.829  4.1138e+00  1.3714e+00           0           0
  3743.691  3.9306e+00  1.3850e+00           0           0
  3744.553  2.8220e+00  1.3278e+00           0           0
  3745.415  2.8753e+00  1.2919e+00           0           0
  3746.278  5.1054e+00  1.3633e+00           0           0
  3747.140  6.6682e+00  1.5971e+00           0           0
  3748.003  5.1803e-01  1.3592e+00           0    33554432
  3748.867  4.7844e+00  1.4767e+00           0    33554432
  3749.730  5.0494e+00  1.2182e+00           0           0
  3750.593  3.1590e+00  1.2270e+00           0           0
  3751.457  4.7091e+00  1.3123e+00           0           0
  3752.321  6.9880e+00  1.4222e+00           0           0
  3753.185  4.8958e+00  1.3602e+00           0           0
  3754.049  5.6954e+00  1.3832e+00           0           0
  3754.914  5.8892e+00  1.3607e+00           0           0
  3755.779  4.9590e+00  1.3784e+00           0           0
  3756.643  3.7635e+00  1.3511e+00           0           0
  3757.509  3.6114e+00  1.2534e+00           0           0
  3758.374  7.4128e+00  1.2870e+00           0           0
  3759.239  7.1092e+00  1.2520e+00           0           0
  3760.105  3.6371e+00  1.1801e+00           0           0
  3760.971  4.5858e+00  1.2472e+00           0           0
  3761.837  6.8727e+00  1.2292e+00           0           0
  3762.703  3.2420e+00  1.1841e+00           0           0
  3763.570  6.4229e+00  1.2257e+00           0           0
  3764.437  3.6122e+00  1.1572e+00           0           0
  3765.303  2.7507e+00  1.1575e+00           0           0
  3766.170  2.5676e+00  1.1023e+00           0           0
  3767.038  2.3576e+00  1.1324e+00           0           0
  3767.905  4.8788e+00  1.1743e+00           0           0
  3768.773  4.6980e+00  1.1503e+00           0           0
  3769.641  3.6156e+00  1.1345e+00           0           0
  3770.509  3.9565e+00  1.1738e+00           0           0
  3771.377  3.7586e+00  1.2075e+00           0           0
  3772.246  3.5727e+00  1.1963e+00           0           0
  3773.114  4.7146e+00  1.2182e+00           0           0
  3773.983  1.1387e+00  1.1144e+00           0           0
  3774.852  3.3914e+00  1.1899e+00           0           0
  3775.722  3.9603e+00  1.2490e+00           0           0
  3776.591  3.5736e+00  1.2735e+00           0           0
  3777.461  4.8160e+00  1.2772e+00           0           0
  3778.331  5.9381e+00  1.2514e+00           0           0
  3779.201  4.5327e+00  1.2159e+00           0           0
  3780.071  3.0668e+00  1.1618e+00           0           0
  3780.942  2.2912e+00  1.1058e+00           0           0
  3781.812  3.2066e+00  1.1176e+00           0           0
  3782.683  4.7259e+00  1.1288e+00           0           0
  3783.554  4.3101e+00  1.1550e+00           0           0
  3784.426  2.9662e+00  1.1376e+00           0           0
  3785.297  3.2065e+00  1.1638e+00           0           0
  3786.169  2.7012e+00  1.1839e+00           0           0
  3787.041  3.8438e+00  1.1791e+00           0           0
  3787.913  5.5704e+00  1.1729e+00           0           0
  3788.785  3.4906e+00  1.1171e+00           0           0
  3789.658  2.1040e+00  1.0780e+00           0           0
  3790.530  5.1033e+00  1.1260e+00           0           0
  3791.403  6.1201e+00  1.1445e+00           0           0
  3792.276  4.5499e+00  1.0959e+00           0           0
  3793.150  2.5990e+00  1.0980e+00           0           0
