# Mean_MJD=56660.209
# RMID=175 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.819
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0228
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  1.1228e+01  0.0000e+00    16777216    88080384
  3567.796  1.1227e+01  5.5552e+00           0    71303168
  3568.617  5.4672e+00  0.0000e+00           0    71303168
  3569.439 -2.9156e-01  3.8915e+00           0           0
  3570.261  4.0006e+00  3.8706e+00           0           0
  3571.083  2.5113e+00  3.8970e+00           0           0
  3571.906 -1.2914e-01  3.9324e+00           0           0
  3572.728  2.1593e+00  3.8778e+00           0           0
  3573.551  2.0025e+00  3.7353e+00           0           0
  3574.374  6.0941e-01  3.8111e+00           0           0
  3575.197  3.6309e+00  3.9896e+00           0           0
  3576.020  8.2846e+00  3.9574e+00           0           0
  3576.844  5.1908e-01  3.7622e+00           0           0
  3577.668 -5.1120e+00  3.6235e+00           0           0
  3578.491 -1.0528e+00  3.6011e+00           0           0
  3579.315  3.3821e+00  3.7652e+00           0           0
  3580.140  2.7359e+00  3.8461e+00           0           0
  3580.964  4.4136e+00  3.8098e+00           0           0
  3581.789 -5.2850e-01  3.5761e+00           0           0
  3582.614 -8.1792e-02  3.4482e+00           0           0
  3583.439  1.9210e+00  3.6484e+00           0           0
  3584.264  4.8522e-01  3.5037e+00           0           0
  3585.089 -2.4093e+00  3.3881e+00           0           0
  3585.915 -1.6180e+00  3.3426e+00           0           0
  3586.741 -3.3798e+00  3.2980e+00           0           0
  3587.567  6.8354e+00  3.5770e+00           0           0
  3588.393  8.2989e+00  3.6550e+00           0           0
  3589.219  2.9779e+00  3.5571e+00           0           0
  3590.046  9.3412e-01  3.3471e+00           0           0
  3590.872 -1.8940e+00  3.2422e+00           0           0
  3591.699 -3.9276e-01  3.3138e+00           0           0
  3592.526 -6.0308e+00  3.1474e+00           0           0
  3593.354  1.3815e+00  3.3446e+00           0           0
  3594.181  9.3290e+00  3.4076e+00           0           0
  3595.009  2.3288e+00  3.2333e+00           0           0
  3595.837 -3.2817e+00  3.0768e+00           0           0
  3596.665  1.4328e-01  3.1561e+00           0           0
  3597.493  7.7202e+00  3.3190e+00           0           0
  3598.322 -2.6086e-01  3.0573e+00           0           0
