# Mean_MJD=56660.209
# RMID=173 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.970
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0341
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  5.6751e+00  0.0000e+00    16777216    88080384
  3567.796  5.6745e+00  5.5122e+00           0    71303168
  3568.617  4.9824e+00  0.0000e+00           0    71303168
  3569.439  4.2906e+00  3.5464e+00           0           0
  3570.261  2.0688e+00  3.3578e+00           0           0
  3571.083  2.4198e+00  3.5137e+00           0           0
  3571.906  1.4306e+00  3.2417e+00           0           0
  3572.728  2.9050e+00  3.3044e+00           0           0
  3573.551  1.0285e+01  3.4191e+00           0           0
  3574.374  4.8706e+00  3.2676e+00           0           0
  3575.197  6.6820e-01  3.1445e+00           0           0
  3576.020  2.9028e+00  3.2763e+00           0           0
  3576.844  3.0453e+00  3.2365e+00           0           0
  3577.668  4.2009e+00  3.2315e+00           0           0
  3578.491  1.0772e+01  3.2980e+00           0           0
  3579.315  3.5229e+00  3.1158e+00           0           0
  3580.140  3.2029e+00  3.3583e+00           0           0
  3580.964  6.6598e+00  3.3267e+00           0           0
  3581.789  9.3524e+00  3.4997e+00           0           0
  3582.614  8.3476e+00  3.3807e+00           0           0
  3583.439  3.4758e+00  3.1526e+00           0           0
  3584.264  6.8123e-01  3.0548e+00           0           0
  3585.089  5.1013e+00  3.1842e+00           0           0
  3585.915  2.8835e+00  3.0653e+00           0           0
  3586.741 -5.4498e-03  3.0292e+00           0           0
  3587.567  2.2951e+00  2.9083e+00           0           0
  3588.393  5.3430e+00  2.9483e+00           0           0
  3589.219  2.6803e+00  2.9246e+00           0           0
  3590.046  1.8912e-01  2.9610e+00           0           0
  3590.872  1.8868e+00  3.1981e+00           0    33554432
  3591.699  7.7336e+00  3.4515e+00           0    33554432
  3592.526  9.4335e+00  3.2045e+00           0           0
  3593.354  2.1956e+00  3.0254e+00           0           0
  3594.181  1.5273e+00  2.9778e+00           0           0
  3595.009  5.9742e+00  3.0661e+00           0           0
  3595.837  5.1904e+00  3.0224e+00           0           0
