# Mean_MJD=56660.209
# RMID=161 SOURCE_TYPE=RM_TILE2
# ZFINAL=2.071
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0397
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  2.7465e+00  0.0000e+00    16777216    88080384
  3567.796  2.7462e+00  4.0558e+00           0    71303168
  3568.617  4.8506e+00  0.0000e+00           0    71303168
  3569.439  6.9545e+00  3.0143e+00           0           0
  3570.261  3.2064e+00  2.9251e+00           0           0
  3571.083 -1.8926e+00  2.9322e+00           0           0
  3571.906  6.7327e+00  3.0873e+00           0           0
  3572.728  6.7649e+00  3.1489e+00           0           0
  3573.551  4.7504e+00  3.1019e+00           0           0
  3574.374  1.0443e+00  2.8667e+00           0           0
  3575.197 -1.9064e+00  2.8554e+00           0           0
  3576.020  3.2372e+00  2.8597e+00           0           0
  3576.844  5.2436e+00  2.9754e+00           0           0
  3577.668  1.8153e+00  2.9263e+00           0           0
  3578.491  1.0585e+00  2.9254e+00           0           0
  3579.315 -9.8964e-02  2.8155e+00           0           0
  3580.140 -5.4075e-01  2.9033e+00           0           0
  3580.964  5.7308e+00  2.9636e+00           0           0
  3581.789  1.8171e+00  2.9051e+00           0           0
  3582.614  8.4804e-01  2.9040e+00           0           0
  3583.439  3.8119e+00  2.8452e+00           0           0
  3584.264  6.4119e+00  2.8834e+00           0           0
  3585.089  5.0005e+00  2.6876e+00           0           0
  3585.915  1.8223e+00  2.5516e+00           0           0
  3586.741  6.7400e+00  2.6029e+00           0       65536
  3587.567  1.7801e+00  2.5989e+00           0       65536
  3588.393  1.1268e+00  2.5048e+00           0       65536
  3589.219  2.3455e+00  2.4879e+00           0       65536
  3590.046 -3.5985e-01  2.4447e+00           0           0
  3590.872 -1.0568e+00  2.5095e+00           0           0
  3591.699  3.8428e+00  2.6090e+00           0           0
  3592.526  3.3421e+00  2.5693e+00           0           0
  3593.354 -2.1800e+00  2.2527e+00           0           0
  3594.181 -2.9962e+00  2.2424e+00           0           0
  3595.009  3.2522e+00  2.4443e+00           0           0
  3595.837  6.9040e+00  2.5973e+00           0           0
  3596.665  4.8903e+00  2.5266e+00           0           0
  3597.493  3.5906e+00  2.4715e+00           0           0
  3598.322  2.5453e+00  2.4163e+00           0           0
  3599.150  2.9547e+00  2.4028e+00           0           0
  3599.979  4.0702e+00  2.5171e+00           0           0
  3600.808  2.4369e+00  2.5554e+00           0           0
  3601.637  1.4284e+00  2.4911e+00           0           0
  3602.467  4.9768e+00  2.4901e+00           0           0
  3603.296  8.5921e-01  2.3977e+00           0           0
  3604.126 -2.5401e-02  2.3314e+00           0           0
  3604.956  5.2259e+00  2.4077e+00           0           0
  3605.786  1.3530e+00  2.3032e+00           0           0
  3606.617  2.2408e+00  2.2218e+00           0           0
  3607.447  4.9359e+00  2.3877e+00           0           0
  3608.278  3.5456e+00  2.3710e+00           0           0
  3609.109  3.0103e+00  2.3353e+00           0           0
  3609.940  4.7890e+00  2.3206e+00           0           0
  3610.771  3.1801e+00  2.3195e+00           0           0
  3611.603  5.1544e+00  2.3783e+00           0           0
  3612.434  1.9963e+00  2.2686e+00           0           0
  3613.266  5.7754e+00  2.3526e+00           0           0
  3614.098  4.6730e+00  2.2769e+00           0           0
  3614.931 -1.5472e+00  2.2446e+00           0           0
  3615.763  7.2553e+00  2.4914e+00           0           0
  3616.596  8.5991e+00  2.6114e+00           0           0
  3617.429  2.7453e+00  2.4847e+00           0           0
  3618.262  6.5018e+00  2.4614e+00           0           0
  3619.095  9.5717e+00  2.5349e+00           0           0
  3619.928  7.0974e+00  2.5314e+00           0           0
  3620.762  1.0469e+01  2.4956e+00           0           0
  3621.596  1.2917e+00  2.2802e+00           0           0
  3622.430  1.2207e+00  2.2172e+00           0           0
  3623.264  2.2100e+00  2.2495e+00           0           0
  3624.098  3.4927e+00  2.2388e+00           0           0
  3624.933  6.1297e+00  2.2919e+00           0           0
  3625.768  5.2286e+00  2.2559e+00           0           0
  3626.603  3.4763e+00  2.1993e+00           0           0
  3627.438  7.5804e+00  2.3174e+00           0           0
  3628.273  8.2935e+00  2.3395e+00           0           0
  3629.109  5.7164e+00  2.2956e+00           0           0
  3629.944  3.9798e+00  2.2836e+00           0           0
  3630.780  4.3232e+00  2.4003e+00           0           0
  3631.616  8.7164e+00  2.4862e+00           0           0
  3632.453  6.2808e+00  2.4935e+00           0           0
  3633.289  1.2503e+00  2.1898e+00           0           0
  3634.126  1.0021e-01  2.1632e+00           0           0
  3634.963  2.9938e+00  2.1532e+00           0           0
  3635.800  4.1956e+00  2.1511e+00           0           0
  3636.637  2.8677e+00  2.1177e+00           0           0
  3637.475  3.1896e+00  2.1906e+00           0           0
  3638.312  4.1641e+00  2.2359e+00           0           0
  3639.150  4.5981e+00  2.1995e+00           0           0
  3639.988  4.3566e+00  2.1405e+00           0           0
  3640.826  4.2636e+00  2.1204e+00           0           0
  3641.665  5.4571e+00  2.1813e+00           0           0
  3642.503  3.6058e+00  2.1645e+00           0           0
  3643.342  3.9368e+00  2.1185e+00           0           0
  3644.181  2.6706e+00  2.0051e+00           0           0
  3645.021  1.5514e-01  1.9639e+00           0           0
  3645.860  4.2340e+00  2.0413e+00           0           0
  3646.699  4.4520e+00  2.0687e+00           0           0
  3647.539  7.9063e-01  1.9208e+00           0           0
  3648.379  1.9501e+00  2.0888e+00           0           0
