# Mean_MJD=56660.209
# RMID=176 SOURCE_TYPE=RM_TILE2
# ZFINAL=1.494
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0182
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  1.3961e+01  0.0000e+00    16777216    88080384
  3567.796  1.3959e+01  6.9191e+00           0    71303168
  3568.617  1.2620e+01  0.0000e+00           0    71303168
  3569.439  1.1280e+01  4.0293e+00           0           0
  3570.261  1.2151e+01  4.0871e+00           0           0
  3571.083  4.2912e+00  3.8285e+00           0           0
  3571.906  3.8290e+00  3.7986e+00           0           0
  3572.728  1.2823e+01  4.0763e+00           0           0
  3573.551  9.0324e+00  3.9478e+00           0           0
  3574.374  6.8705e+00  4.0113e+00           0           0
  3575.197  2.0249e+01  4.0383e+00           0           0
  3576.020  6.7068e+00  3.7602e+00           0           0
  3576.844  5.2489e+00  3.7626e+00           0           0
  3577.668  8.3044e+00  3.8300e+00           0           0
  3578.491  8.7667e+00  3.8945e+00           0           0
  3579.315  3.4383e+00  3.6353e+00           0           0
  3580.140  1.1703e-01  3.8220e+00           0           0
  3580.964  1.4065e+01  4.1115e+00           0           0
  3581.789  6.1138e+00  3.9594e+00           0           0
  3582.614  2.7581e+00  3.7292e+00           0           0
  3583.439  4.4149e+00  3.7329e+00           0           0
  3584.264  3.1217e+00  3.5552e+00           0           0
  3585.089 -3.4208e-01  3.5654e+00           0           0
  3585.915  2.8326e+00  3.5646e+00           0           0
  3586.741  8.7681e+00  3.5681e+00           0           0
  3587.567  1.1714e+01  3.6892e+00           0           0
  3588.393  6.7124e+00  3.6677e+00           0           0
  3589.219  1.6810e+00  3.4686e+00           0           0
  3590.046  4.9309e+00  3.4078e+00           0           0
  3590.872  6.4374e+00  3.5329e+00           0           0
  3591.699  7.3595e+00  3.5655e+00           0           0
  3592.526  2.9149e+00  3.5202e+00           0           0
  3593.354  6.4131e+00  3.4933e+00           0           0
  3594.181  8.4964e+00  3.4189e+00           0           0
  3595.009 -5.6656e-01  3.2680e+00           0           0
  3595.837  6.1626e+00  3.3698e+00           0           0
  3596.665  5.1398e-01  3.3137e+00           0           0
  3597.493  5.6524e+00  3.4443e+00           0           0
  3598.322  6.3391e+00  3.3900e+00           0           0
  3599.150 -1.1189e-01  3.1808e+00           0           0
  3599.979  7.2644e-01  3.1512e+00           0           0
  3600.808  6.1336e+00  3.2856e+00           0           0
  3601.637  2.9026e+00  3.1927e+00           0           0
  3602.467  3.1297e+00  3.2686e+00           0           0
  3603.296  3.1382e+00  3.3649e+00           0    33554432
  3604.126  4.4938e+00  3.3104e+00           0    33554432
  3604.956  9.8951e+00  3.3140e+00           0           0
  3605.786  8.3564e+00  3.2007e+00           0           0
  3606.617  1.1388e+01  3.1937e+00           0           0
  3607.447  1.0034e+01  3.2104e+00           0           0
  3608.278  7.8719e+00  3.1782e+00           0           0
  3609.109  6.2481e+00  3.0177e+00           0           0
  3609.940  3.9565e+00  2.9687e+00           0           0
  3610.771  5.4191e+00  2.9596e+00           0           0
  3611.603  3.6732e+00  2.8133e+00           0           0
  3612.434 -6.7877e-02  2.8278e+00           0           0
  3613.266  4.0085e+00  2.9679e+00           0           0
  3614.098  6.9052e+00  2.9616e+00           0           0
  3614.931 -1.0201e+00  2.7775e+00           0           0
  3615.763  2.7523e-01  2.7951e+00           0           0
  3616.596  8.7894e-01  2.9226e+00           0           0
  3617.429  7.3327e+00  3.1513e+00           0           0
  3618.262  7.0342e+00  3.0755e+00           0           0
  3619.095  2.3454e-01  2.8328e+00           0           0
  3619.928 -1.2850e+00  2.7743e+00           0           0
  3620.762  1.1310e+00  2.7354e+00           0           0
  3621.596  2.8064e+00  2.8466e+00           0           0
  3622.430  6.7681e+00  2.7745e+00           0           0
  3623.264  8.6126e+00  2.9274e+00           0           0
  3624.098  3.9151e+00  2.7476e+00           0           0
  3624.933 -2.4132e+00  2.5924e+00           0           0
  3625.768  2.4974e+00  2.6143e+00           0           0
  3626.603  3.5671e+00  2.6836e+00           0           0
  3627.438  3.6100e+00  2.7498e+00           0           0
  3628.273  5.9908e+00  2.8097e+00           0           0
  3629.109  8.7788e+00  2.8250e+00           0           0
  3629.944  7.2582e+00  2.8876e+00           0           0
  3630.780  2.6856e+00  2.8022e+00           0           0
  3631.616  1.0667e+01  3.0301e+00           0           0
  3632.453  5.3078e+00  2.7721e+00           0           0
  3633.289  3.6334e+00  2.8433e+00           0           0
  3634.126  9.3694e+00  2.9179e+00           0           0
  3634.963  9.4197e+00  2.8479e+00           0           0
  3635.800  9.5245e+00  2.7930e+00           0           0
  3636.637  9.9825e+00  2.8673e+00           0           0
  3637.475  4.4258e+00  2.6649e+00           0           0
  3638.312  3.6166e+00  2.6322e+00           0           0
  3639.150  8.1734e+00  2.7193e+00           0           0
  3639.988  9.0649e+00  2.6986e+00           0           0
  3640.826  7.4197e+00  2.6095e+00           0           0
  3641.665  6.3461e+00  2.4678e+00           0           0
  3642.503  1.0532e+00  2.4020e+00           0           0
  3643.342  3.1565e+00  2.4236e+00           0           0
  3644.181  7.6689e+00  2.5602e+00           0           0
  3645.021  3.3685e+00  2.4920e+00           0           0
  3645.860  4.7330e+00  2.5051e+00           0           0
  3646.699  9.9953e+00  2.6645e+00           0           0
  3647.539  6.6276e+00  2.4719e+00           0           0
  3648.379  6.0350e+00  2.5457e+00           0           0
