# Mean_MJD=56660.209
# RMID=004 SOURCE_TYPE=RM_TILE2
# ZFINAL=2.767
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0275
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974 -3.5706e+00  0.0000e+00    16777216    88080384
  3567.796 -3.5702e+00  4.8035e+00           0    71303168
  3568.617 -4.3977e-01  0.0000e+00           0    67108864
  3569.439  2.6900e+00  3.4526e+00           0           0
  3570.261 -2.0915e+00  3.2600e+00           0           0
  3571.083  5.9235e-01  3.3886e+00           0           0
  3571.906  3.0317e+00  3.4352e+00           0           0
  3572.728  1.5530e+00  3.3346e+00           0           0
  3573.551  4.5058e-02  3.1932e+00           0           0
  3574.374 -1.6981e-01  3.1496e+00           0           0
  3575.197  1.2429e+00  3.1368e+00           0           0
  3576.020  1.0023e+00  3.2255e+00           0           0
  3576.844 -1.1942e-01  3.2671e+00           0           0
  3577.668  4.3085e+00  3.4020e+00           0           0
  3578.491  5.7915e+00  3.5216e+00           0           0
  3579.315  6.1617e+00  3.3490e+00           0           0
  3580.140  3.8883e+00  3.4425e+00           0           0
  3580.964  1.1860e+00  3.2317e+00           0           0
  3581.789  4.8309e-01  3.2157e+00           0           0
  3582.614  1.0115e-01  3.1432e+00           0           0
  3583.439  8.0941e-01  3.1784e+00           0           0
  3584.264  7.7130e-01  3.1533e+00           0           0
  3585.089  2.4576e+00  3.0445e+00           0           0
  3585.915 -5.0593e-01  2.8850e+00           0           0
  3586.741 -5.0202e+00  2.8482e+00           0           0
  3587.567  4.9995e+00  2.9877e+00           0           0
  3588.393  1.7110e+00  2.8929e+00           0           0
  3589.219  1.2762e+00  2.9800e+00           0           0
  3590.046  3.9247e-01  2.7735e+00           0           0
  3590.872  3.7830e-02  2.7583e+00           0           0
  3591.699  2.5053e+00  2.7685e+00           0           0
  3592.526  2.3081e+00  2.7081e+00           0           0
  3593.354  1.6000e+00  2.6296e+00           0           0
  3594.181 -1.1137e+00  2.4805e+00           0           0
  3595.009  1.5929e+00  2.4980e+00           0           0
  3595.837  2.8597e+00  2.5211e+00           0           0
  3596.665 -2.5822e+00  2.3795e+00           0           0
  3597.493 -3.5926e+00  2.2800e+00           0           0
  3598.322 -4.7951e+00  2.2575e+00           0           0
  3599.150 -1.0918e+00  2.4130e+00           0           0
  3599.979  2.5803e+00  2.4892e+00           0           0
  3600.808  2.3009e+00  2.4994e+00           0           0
  3601.637  2.1790e-01  2.5171e+00           0           0
  3602.467  8.9846e-01  2.5771e+00           0           0
  3603.296 -1.5958e+00  2.4547e+00           0           0
  3604.126 -2.0655e+00  2.3398e+00           0           0
  3604.956  1.3532e+00  2.3699e+00           0           0
  3605.786  1.7386e+00  2.3234e+00           0           0
  3606.617 -1.8560e+00  2.2022e+00           0           0
  3607.447  1.8487e+00  2.2076e+00           0           0
