# Mean_MJD=56660.209
# RMID=085 SOURCE_TYPE=RM_TILE1
# ZFINAL=0.237
# EPOCH= 1
# PLATE=7338 MJD=56660 FIBERID=0225
# Wave[vaccum]  Flux  Flux_Err  ANDMASK  ORMASK
# [Ang]         [10^(-17) erg/cm2/s/Ang]
  3566.974  2.0187e+01  0.0000e+00    16777216    88080384
  3567.796  2.0185e+01  5.2180e+00           0    71303168
  3568.617  1.3031e+01  0.0000e+00           0    71303168
  3569.439  5.8785e+00  3.7313e+00           0           0
  3570.261  1.0746e+01  3.7234e+00           0           0
  3571.083  1.4326e+01  3.7865e+00           0           0
  3571.906  1.3117e+01  3.8327e+00           0           0
  3572.728  1.1530e+01  3.7108e+00           0           0
  3573.551  1.0821e+01  3.7319e+00           0           0
  3574.374  1.3026e+01  3.7073e+00           0           0
  3575.197  1.1025e+01  3.4990e+00           0           0
  3576.020  5.9606e+00  3.5321e+00           0           0
  3576.844  1.7390e+01  3.6779e+00           0           0
  3577.668  8.4910e+00  3.5937e+00           0           0
  3578.491  1.0296e+01  3.5336e+00           0           0
  3579.315  1.9114e+01  3.8566e+00           0           0
  3580.140  1.8824e+01  3.7290e+00           0           0
  3580.964  7.3860e+00  3.4949e+00           0           0
  3581.789  4.3862e+00  3.5913e+00           0           0
  3582.614  1.5804e+01  3.9215e+00           0    33554432
  3583.439  1.3236e+01  3.7491e+00           0    33554432
  3584.264  6.0708e+00  3.5038e+00           0           0
  3585.089  2.5384e+00  3.1902e+00           0           0
  3585.915  1.7904e+00  3.2015e+00           0           0
  3586.741  8.2281e+00  3.2878e+00           0           0
  3587.567  1.5682e+01  3.4605e+00           0           0
  3588.393  1.3372e+01  3.4506e+00           0           0
  3589.219  5.9384e+00  3.2506e+00           0           0
  3590.046  8.1570e+00  3.3081e+00           0           0
  3590.872  1.8694e+01  3.5021e+00           0           0
  3591.699  9.2264e+00  3.4149e+00           0           0
  3592.526  1.2141e+01  3.3788e+00           0           0
  3593.354  6.7395e+00  3.0874e+00           0           0
  3594.181  8.1835e+00  3.2249e+00           0           0
  3595.009  1.4538e+01  3.3712e+00           0           0
  3595.837  1.1741e+01  3.3080e+00           0           0
  3596.665  1.2405e+01  3.2898e+00           0           0
  3597.493  1.2535e+01  3.3231e+00           0           0
  3598.322  9.8547e+00  3.1085e+00           0           0
  3599.150  1.1512e+01  3.2638e+00           0           0
  3599.979  1.3244e+01  3.1924e+00           0           0
  3600.808  9.4480e+00  3.2114e+00           0           0
  3601.637  1.2102e+01  3.2918e+00           0           0
  3602.467  1.2422e+01  3.2915e+00           0           0
  3603.296  9.7028e+00  3.1890e+00           0           0
  3604.126  1.1763e+01  3.1767e+00           0           0
  3604.956  1.6029e+01  3.2196e+00           0           0
  3605.786  1.4167e+01  3.1416e+00           0           0
  3606.617  8.7249e+00  2.9995e+00           0           0
  3607.447  4.7221e+00  2.7682e+00           0           0
  3608.278  1.1059e+01  2.9608e+00           0           0
  3609.109  9.0177e+00  2.7998e+00           0           0
  3609.940  3.4587e+00  2.7784e+00           0           0
  3610.771  9.2669e+00  2.8060e+00           0           0
  3611.603  8.8186e+00  2.8196e+00           0           0
  3612.434  7.6960e+00  2.7268e+00           0           0
  3613.266  1.1117e+01  2.9090e+00           0           0
  3614.098  1.0648e+01  2.9495e+00           0           0
  3614.931  9.8696e+00  2.9411e+00           0           0
  3615.763  1.3983e+01  3.0231e+00           0           0
  3616.596  9.7802e+00  2.9746e+00           0           0
  3617.429  1.5707e+01  3.0276e+00           0           0
  3618.262  6.8213e+00  2.8785e+00           0           0
  3619.095  5.5946e+00  2.8286e+00           0           0
  3619.928  1.3454e+01  2.9477e+00           0           0
  3620.762  1.1416e+01  2.9203e+00           0           0
  3621.596  8.0761e+00  2.8194e+00           0           0
  3622.430  7.4416e+00  2.6515e+00           0           0
  3623.264  8.9730e+00  2.7322e+00           0           0
  3624.098  6.1899e+00  2.5431e+00           0           0
  3624.933  4.9873e+00  2.5823e+00           0           0
  3625.768  1.1703e+01  2.7406e+00           0           0
  3626.603  1.2015e+01  2.7719e+00           0           0
  3627.438  1.0675e+01  2.7169e+00           0           0
  3628.273  8.0656e+00  2.6725e+00           0           0
  3629.109  9.3691e+00  2.7017e+00           0           0
  3629.944  1.1967e+01  2.8156e+00           0           0
  3630.780  1.1176e+01  2.8079e+00           0           0
  3631.616  1.3077e+01  2.9217e+00           0           0
  3632.453  1.2121e+01  2.8623e+00           0           0
  3633.289  1.3636e+01  2.9046e+00           0           0
  3634.126  1.6283e+01  2.9088e+00           0           0
  3634.963  1.5108e+01  2.8047e+00           0           0
  3635.800  9.3626e+00  2.5924e+00           0           0
  3636.637  7.5370e+00  2.5124e+00           0           0
  3637.475  1.1912e+01  2.6669e+00           0           0
  3638.312  9.7909e+00  2.5761e+00           0           0
  3639.150  6.7897e+00  2.5606e+00           0           0
  3639.988  5.7713e+00  2.4698e+00           0           0
  3640.826  6.6247e+00  2.4268e+00           0           0
  3641.665  1.4419e+01  2.6009e+00           0           0
  3642.503  6.2042e+00  2.4259e+00           0           0
  3643.342  1.1000e+01  2.5609e+00           0           0
  3644.181  1.2381e+01  2.5937e+00           0           0
  3645.021  6.5858e+00  2.4781e+00           0           0
